frame,value
0,0.999951
1,0.999947
2,0.999946
3,0.999942
4,0.999944
5,0.999946
6,0.999644
7,0.998709
8,0.997077
9,0.996044
10,0.994821
11,0.993466
12,0.990826
13,0.986926
14,0.982658
15,0.978957
16,0.975852
17,0.973481
18,0.971699
19,0.971056
20,0.970629
21,0.970695
22,0.970936
23,0.971239
24,0.971677
25,0.972197
26,0.972445
27,0.972895
28,0.973285
29,0.973646
30,0.973948
31,0.974641
32,0.975669
33,0.976264
34,0.977008
35,0.977288
36,0.977518
37,0.977895
38,0.978384
39,0.978718
40,0.979197
41,0.979679
42,0.980040
43,0.980326
44,0.980542
45,0.980922
46,0.980896
47,0.981187
48,0.981123
49,0.981301
50,0.981455
51,0.981515
52,0.981746
53,0.981923
54,0.981984
55,0.982131
56,0.982264
57,0.982280
58,0.982491
59,0.982589
60,0.982782
61,0.982954
62,0.983114
63,0.983228
64,0.983404
65,0.983493
66,0.983597
67,0.983672
68,0.983904
69,0.983820
70,0.983972
71,0.983897
72,0.983992
73,0.983988
74,0.984021
75,0.984071
76,0.984059
77,0.984153
78,0.984200
79,0.984132
80,0.984216
81,0.984424
82,0.984368
83,0.984395
84,0.984327
85,0.984353
86,0.984336
87,0.984340
88,0.984366
89,0.984370
90,0.984536
91,0.984566
92,0.984704
93,0.984704
94,0.984740
95,0.984776
96,0.984782
97,0.984807
98,0.984883
99,0.984772
100,0.984894
101,0.984867
102,0.984850
103,0.984873
104,0.984887
105,0.984853
106,0.984969
107,0.984940
108,0.984924
109,0.984919
110,0.984974
111,0.984865
112,0.984862
113,0.984912
114,0.984898
115,0.984887
116,0.984972
117,0.985005
118,0.985058
119,0.985160
120,0.985257
121,0.985334
122,0.985429
123,0.985521
124,0.985108
average,0.983311
