frame,value
0,0.998165
1,0.994345
2,0.997146
3,0.994251
4,0.997166
5,0.994612
6,0.997491
7,0.982780
8,0.986611
9,0.956594
10,0.978247
11,0.946323
12,0.973982
13,0.934679
14,0.964448
15,0.916528
16,0.956749
17,0.904959
18,0.952001
19,0.894977
20,0.947216
21,0.887726
22,0.943581
23,0.880450
24,0.940333
25,0.878287
26,0.939489
27,0.880046
28,0.938259
29,0.879906
30,0.937630
31,0.875382
32,0.937676
33,0.878365
34,0.942118
35,0.880946
36,0.943488
37,0.883145
38,0.944260
39,0.884315
40,0.944298
41,0.886481
42,0.946155
43,0.890295
44,0.947626
45,0.893284
46,0.947941
47,0.894002
48,0.949042
49,0.895447
50,0.950053
51,0.897870
52,0.949959
53,0.899409
54,0.950498
55,0.902017
56,0.951716
57,0.904755
58,0.955765
59,0.906111
60,0.904936
61,0.955400
62,0.907342
63,0.907346
64,0.956146
65,0.910028
66,0.908596
67,0.956090
68,0.911432
69,0.910357
70,0.957597
71,0.912193
72,0.912273
73,0.957397
74,0.917139
75,0.958877
76,0.916786
77,0.960759
78,0.916879
79,0.962068
80,0.917250
81,0.916230
82,0.962189
83,0.917895
84,0.917596
85,0.962622
86,0.918388
87,0.917858
88,0.961948
89,0.919262
90,0.963063
91,0.920059
92,0.920286
93,0.963494
94,0.921844
95,0.921459
96,0.963106
97,0.922160
98,0.962828
99,0.922675
100,0.963799
101,0.923918
102,0.964019
103,0.924139
104,0.964403
105,0.924353
106,0.964840
107,0.924672
108,0.965353
109,0.924514
110,0.924547
111,0.964975
112,0.924729
113,0.925164
114,0.964672
115,0.925984
116,0.925512
117,0.963793
118,0.927612
119,0.964727
120,0.928594
121,0.928192
122,0.965152
123,0.929954
124,0.965766
125,0.929089
126,0.966281
127,0.929151
128,0.967048
129,0.928617
130,0.928068
131,0.967194
132,0.928571
133,0.928256
134,0.966760
135,0.929364
136,0.967124
137,0.929505
138,0.968560
139,0.929662
140,0.929182
141,0.968820
142,0.929488
143,0.928836
144,0.968799
145,0.929414
146,0.928681
147,0.968199
148,0.928848
149,0.928060
150,0.967739
151,0.929033
152,0.928934
153,0.967495
154,0.929554
155,0.967607
156,0.929873
157,0.968317
158,0.930999
159,0.968145
160,0.930941
161,0.969373
162,0.931245
163,0.969437
164,0.930582
165,0.930271
166,0.969427
167,0.930415
168,0.930079
169,0.968847
170,0.930609
171,0.968603
172,0.930853
173,0.969697
174,0.930808
175,0.930295
176,0.969364
177,0.930966
178,0.930607
179,0.969202
180,0.930957
181,0.930182
182,0.968184
183,0.930877
184,0.968207
185,0.931339
186,0.968735
187,0.931607
188,0.968450
189,0.934316
190,0.968267
191,0.936528
192,0.968498
193,0.934645
194,0.969353
195,0.931840
196,0.970940
197,0.930715
198,0.930159
199,0.970184
200,0.930659
201,0.930340
202,0.970091
203,0.931048
204,0.970124
205,0.930378
206,0.930119
207,0.970391
208,0.931176
209,0.930761
210,0.970564
211,0.930568
212,0.930308
213,0.969846
214,0.930101
215,0.929817
216,0.970004
217,0.930403
218,0.930283
219,0.970066
220,0.930986
221,0.930784
222,0.970036
223,0.931169
224,0.930822
225,0.969767
226,0.931202
227,0.930721
228,0.968985
229,0.931693
230,0.969497
231,0.932014
232,0.970001
233,0.931718
234,0.931647
235,0.969257
236,0.932348
237,0.969489
238,0.932470
239,0.969751
240,0.932687
241,0.969490
242,0.932835
243,0.969811
244,0.932693
245,0.970155
246,0.932627
247,0.970363
248,0.932556
249,0.970746
250,0.984907
251,0.933219
252,0.971617
253,0.931946
254,0.931244
255,0.971574
256,0.930982
257,0.929922
258,0.970903
259,0.929859
260,0.929194
261,0.970500
262,0.929287
263,0.928300
264,0.970510
265,0.929279
266,0.928939
267,0.970089
268,0.929382
269,0.928972
270,0.970195
271,0.930385
272,0.970682
273,0.931541
274,0.931502
275,0.970944
276,0.930743
277,0.929873
278,0.971187
279,0.930741
280,0.929773
281,0.970811
282,0.929962
283,0.929799
284,0.970795
285,0.930604
286,0.929918
287,0.970897
288,0.931235
289,0.930396
290,0.970741
291,0.932056
292,0.931405
293,0.970921
294,0.932971
295,0.933071
296,0.970912
297,0.934407
298,0.934338
299,0.970507
300,0.933905
301,0.971220
302,0.931642
303,0.931805
304,0.971583
305,0.932829
306,0.932848
307,0.971608
308,0.933934
309,0.933562
310,0.971659
311,0.932226
312,0.930555
313,0.971948
314,0.931081
315,0.930669
316,0.971864
317,0.931978
318,0.931673
319,0.971630
320,0.932349
321,0.931580
322,0.971432
323,0.932403
324,0.932420
325,0.971930
326,0.932492
327,0.932065
328,0.971831
329,0.933343
330,0.932868
331,0.971928
332,0.934157
333,0.934001
334,0.972396
335,0.935800
336,0.936032
337,0.972171
338,0.935433
339,0.934504
340,0.972309
341,0.934507
342,0.934167
343,0.972670
344,0.933663
345,0.933583
346,0.972898
347,0.933875
348,0.933812
349,0.972938
350,0.934006
351,0.933348
352,0.973236
353,0.934033
354,0.934274
355,0.973363
356,0.935021
357,0.934490
358,0.972998
359,0.934781
360,0.933774
361,0.972992
362,0.933141
363,0.932872
364,0.973819
365,0.932379
366,0.932036
367,0.973781
368,0.932449
369,0.931925
370,0.973767
371,0.932622
372,0.932166
373,0.973850
374,0.932686
375,0.932174
376,0.974094
377,0.933384
378,0.933274
379,0.974091
380,0.935239
381,0.935458
382,0.974135
383,0.936375
384,0.935956
385,0.974387
386,0.936562
387,0.935626
388,0.974189
389,0.933192
390,0.931854
391,0.974124
392,0.932636
393,0.932760
394,0.974533
395,0.933080
396,0.933071
397,0.974513
398,0.933219
399,0.932267
400,0.974513
401,0.932982
402,0.932757
403,0.974454
404,0.932941
405,0.932648
406,0.974560
407,0.933006
408,0.932589
409,0.974523
410,0.933118
411,0.932466
412,0.974686
413,0.933353
414,0.932760
415,0.974833
416,0.933127
417,0.932790
418,0.974711
419,0.933223
420,0.933530
421,0.975222
422,0.937114
423,0.949585
424,0.938055
425,0.975197
426,0.937881
427,0.950296
428,0.937477
429,0.975215
430,0.937450
431,0.949670
432,0.937493
433,0.974570
434,0.937614
435,0.950004
436,0.937650
437,0.973985
438,0.938227
439,0.950202
440,0.937717
441,0.972797
442,0.938307
443,0.950158
444,0.937836
445,0.971414
446,0.937733
447,0.949191
448,0.936775
