frame,value
0,0.999651
1,0.999588
2,0.999622
3,0.999620
4,0.999630
5,0.999624
6,0.999618
7,0.999593
8,0.999560
9,0.999540
10,0.999509
11,0.999497
12,0.999409
13,0.999220
14,0.998920
15,0.998583
16,0.998356
17,0.998066
18,0.997821
19,0.997557
20,0.997259
21,0.997012
22,0.996783
23,0.996531
24,0.996584
25,0.996480
26,0.996375
27,0.996268
28,0.996223
29,0.995819
30,0.995753
31,0.995724
32,0.995664
33,0.995659
34,0.995626
35,0.995563
36,0.995524
37,0.995470
38,0.995880
39,0.995877
40,0.995852
41,0.995843
42,0.995827
43,0.995824
44,0.995371
45,0.995381
46,0.995370
47,0.995366
48,0.995379
49,0.995359
50,0.995370
51,0.995359
52,0.995780
53,0.995775
54,0.995775
55,0.995765
56,0.995777
57,0.995764
58,0.995299
59,0.995323
60,0.995320
61,0.995335
62,0.995354
63,0.995331
64,0.995328
65,0.995774
66,0.995776
67,0.995773
68,0.995772
69,0.995767
70,0.995775
71,0.995760
72,0.995311
73,0.995337
74,0.995323
75,0.995323
76,0.995335
77,0.995348
78,0.995362
79,0.995328
80,0.995776
81,0.995766
82,0.995788
83,0.995786
84,0.995778
85,0.995339
86,0.995344
87,0.995346
88,0.995358
89,0.995352
90,0.995353
91,0.995368
92,0.995367
93,0.995362
94,0.995788
95,0.995778
96,0.995790
97,0.995786
98,0.995774
99,0.995804
100,0.995354
101,0.995353
102,0.995359
103,0.995366
104,0.995404
105,0.995390
106,0.995366
107,0.995813
108,0.995797
109,0.995807
110,0.995808
111,0.995807
112,0.995800
113,0.995818
114,0.995384
115,0.995403
116,0.995383
117,0.995390
118,0.995390
119,0.995392
120,0.995385
121,0.995383
122,0.995797
123,0.995743
124,0.995655
average,0.996214
