frame,value
0,79.018608
1,73.408028
2,76.917221
3,73.384529
4,76.994530
5,73.547295
6,77.412926
7,68.777588
8,69.878174
9,60.989582
10,62.337940
11,54.623436
12,60.856274
13,51.245384
14,58.329063
15,48.615978
16,55.652214
17,45.892273
18,54.305138
19,45.299320
20,53.369526
21,45.028015
22,52.898720
23,44.810249
24,52.463718
25,44.875992
26,52.648159
27,44.950821
28,52.722137
29,45.184994
30,52.899677
31,45.489632
32,53.206982
33,45.379436
34,54.256691
35,45.688580
36,54.581017
37,46.139854
38,54.846424
39,46.695534
40,55.085335
41,46.919872
42,55.511253
43,46.712070
44,56.061832
45,47.783508
46,56.483109
47,47.799885
48,56.704105
49,47.988132
50,56.995914
51,48.088970
52,57.182384
53,48.265678
54,57.236652
55,48.675735
56,57.328587
57,48.319637
58,58.204273
59,48.854527
60,48.922478
61,57.993488
62,49.147453
63,49.262413
64,58.187347
65,49.377430
66,49.253735
67,57.913555
68,49.529953
69,49.403915
70,58.292019
71,49.701210
72,49.573685
73,58.415543
74,49.846500
75,59.069324
76,50.606335
77,59.625298
78,50.871376
79,59.931580
80,51.329208
81,51.013512
82,60.007397
83,51.331928
84,51.359138
85,60.040894
86,51.387188
87,51.381027
88,59.846718
89,51.307167
90,60.130146
91,51.879574
92,51.763466
93,60.385456
94,52.120907
95,52.007278
96,60.305790
97,51.994240
98,60.190891
99,52.192249
100,60.475674
101,52.300209
102,60.507389
103,52.393063
104,60.562038
105,52.294781
106,60.657803
107,52.257095
108,60.777260
109,52.523365
110,52.569767
111,60.654758
112,52.644264
113,52.779415
114,60.472401
115,52.636196
116,52.620956
117,60.131481
118,52.340794
119,60.301350
120,52.757336
121,52.729759
122,60.439434
123,52.758286
124,60.577728
125,52.841763
126,60.673988
127,52.827812
128,60.728634
129,53.071442
130,53.080128
131,60.707420
132,53.226196
133,53.228580
134,60.602314
135,52.947716
136,60.378441
137,52.976578
138,60.735981
139,53.263855
140,53.072132
141,60.793247
142,53.167488
143,53.171635
144,60.721600
145,53.172810
146,53.233978
147,60.566517
148,53.186028
149,53.135864
150,60.603386
151,53.179935
152,53.243626
153,60.538795
154,53.492569
155,60.747765
156,53.545853
157,60.774895
158,53.704681
159,60.738163
160,53.511040
161,60.802090
162,53.408146
163,60.831329
164,53.569054
165,53.621231
166,60.768627
167,53.582710
168,53.593620
169,60.663521
170,53.410976
171,60.627113
172,53.608002
173,60.776409
174,53.674385
175,53.560394
176,60.713940
177,53.620926
178,53.679958
179,60.718113
180,53.578770
181,53.524643
182,60.471298
183,53.400101
184,60.551979
185,53.426430
186,60.687576
187,53.630703
188,60.708424
189,53.988071
190,60.681580
191,53.968555
192,60.598679
193,53.657562
194,60.618580
195,53.427254
196,60.816380
197,53.580360
198,53.693947
199,60.694729
200,53.563576
201,53.592068
202,60.606194
203,53.196560
204,60.534348
205,53.426746
206,53.463802
207,60.610615
208,53.611549
209,53.622425
210,60.579414
211,53.505814
212,53.653004
213,60.493793
214,53.650486
215,53.735577
216,60.514748
217,53.853004
218,53.827953
219,60.545166
220,53.699509
221,53.853542
222,60.520107
223,53.774094
224,53.819508
225,60.505859
226,53.883900
227,53.898685
228,60.402077
229,53.880054
230,60.418091
231,53.837734
232,60.500019
233,54.103088
234,54.037476
235,60.435555
236,54.037506
237,60.417526
238,53.805481
239,60.402206
240,53.955479
241,60.348488
242,53.666504
243,60.305923
244,53.921749
245,60.320438
246,53.883862
247,60.363056
248,53.778748
249,60.370831
250,63.846840
251,53.827545
252,60.578392
253,53.951557
254,54.099697
255,60.616001
256,53.918312
257,53.727150
258,60.393265
259,53.681316
260,53.768841
261,60.278740
262,53.649078
263,53.476315
264,60.261921
265,53.646568
266,53.605091
267,60.229225
268,53.625370
269,53.555401
270,60.234535
271,53.608646
272,60.372559
273,53.762424
274,54.290733
275,60.322559
276,53.856964
277,53.885563
278,60.224377
279,53.983231
280,53.759895
281,60.153622
282,53.824348
283,53.853390
284,60.224281
285,53.783653
286,53.914597
287,60.103573
288,53.970539
289,53.840408
290,60.047760
291,53.867035
292,53.944168
293,60.065865
294,53.876263
295,53.865074
296,59.940144
297,53.804749
298,53.793804
299,59.904442
300,53.883480
301,60.051022
302,54.088600
303,54.157188
304,60.177277
305,54.196903
306,54.116333
307,60.259277
308,53.902195
309,53.992855
310,60.276245
311,53.830486
312,53.907551
313,60.204517
314,54.002399
315,53.966740
316,60.279114
317,53.941830
318,53.928959
319,60.195724
320,53.888821
321,53.939377
322,60.060291
323,54.115353
324,53.584473
325,60.298275
326,54.060066
327,53.872692
328,60.123169
329,54.154442
330,53.729191
331,60.081295
332,53.914791
333,53.934849
334,60.196030
335,54.476730
336,53.855686
337,60.097546
338,54.040421
339,54.030132
340,59.989151
341,54.037060
342,54.165741
343,59.946918
344,54.202332
345,54.078804
346,60.113228
347,54.133877
348,54.160320
349,60.313412
350,54.162273
351,54.115463
352,60.620796
353,54.234840
354,54.069302
355,60.633533
356,54.167618
357,54.265690
358,60.514030
359,53.893887
360,54.103031
361,60.535622
362,54.137936
363,54.279137
364,60.583969
365,54.142071
366,54.073925
367,60.537483
368,54.164433
369,53.943558
370,60.549633
371,54.057178
372,54.015625
373,60.599113
374,54.398678
375,53.904026
376,60.653290
377,54.039993
378,54.374584
379,60.690331
380,54.016674
381,54.140751
382,60.719967
383,54.317589
384,54.246105
385,60.631142
386,54.051380
387,54.125038
388,60.709599
389,54.449932
390,54.357788
391,60.703136
392,54.301331
393,54.316669
394,60.672646
395,54.462959
396,54.299179
397,60.629002
398,54.393387
399,54.494926
400,60.635212
401,54.461433
402,54.407211
403,60.676712
404,54.446995
405,54.405670
406,60.625603
407,54.288105
408,54.426453
409,60.636700
410,54.333050
411,54.429028
412,60.654915
413,54.361450
414,54.461014
415,60.636417
416,54.327023
417,54.407425
418,60.591442
419,54.450420
420,54.681686
421,60.605362
422,54.035316
423,56.741974
424,53.964153
425,60.544510
426,53.873604
427,56.445847
428,53.683701
429,60.385296
430,53.645760
431,56.474014
432,53.664742
433,60.129101
434,53.759811
435,56.532322
436,53.605122
437,60.073105
438,54.044090
439,56.588535
440,54.007992
441,59.951088
442,53.999828
443,56.808617
444,54.405289
445,59.835857
446,54.759674
447,56.784870
448,54.576797
449,59.488842
450,54.332912
451,59.348278
452,54.378288
453,59.441978
454,54.030155
455,59.760876
456,54.345268
457,54.152649
458,60.535561
459,53.931339
460,56.483402
461,54.116444
462,60.842812
463,53.977070
464,56.528740
465,53.859398
466,60.757938
467,53.875179
468,56.544785
469,53.927212
470,60.809792
471,54.020992
472,56.777771
473,53.959476
474,60.784264
475,54.003708
476,56.456257
477,54.694347
478,60.933788
479,54.187851
480,56.609291
481,54.194645
482,60.904602
483,54.301910
484,56.655418
485,54.255287
486,60.899368
487,54.112331
488,56.737598
489,54.259144
490,60.973316
491,54.305187
492,56.837864
493,54.416267
494,60.942043
495,54.512337
496,56.889637
497,54.679874
498,60.929367
499,55.576721
500,64.829834
501,54.316624
502,56.930889
503,54.217632
504,60.850590
505,54.390331
506,56.896564
507,54.384186
508,60.798344
509,54.335739
510,56.711269
511,54.134426
512,60.557442
513,54.237438
514,56.669910
515,54.207531
516,60.403408
517,54.031132
518,56.664921
519,54.183540
520,60.284775
521,54.001724
522,56.679375
523,54.059166
524,59.854317
525,54.298988
526,56.756596
527,54.155525
528,59.322166
529,54.340244
530,59.098087
531,54.376938
532,58.951080
533,54.372375
534,59.113064
535,54.469009
536,59.396942
537,54.549847
538,54.684158
539,60.216877
540,54.475719
541,54.563576
542,61.181927
543,54.170620
544,57.039661
545,54.440571
546,61.027534
547,54.166412
548,56.834457
549,54.611599
550,60.928276
551,54.885845
552,54.992107
553,60.943005
554,54.381252
555,54.918163
556,61.179474
557,54.743114
558,55.276848
559,61.083839
560,54.622913
561,55.081215
562,61.281143
563,54.776077
564,57.034420
565,54.797092
566,61.137657
567,54.670807
568,57.134586
569,54.552425
570,61.031555
571,54.589325
572,57.049370
573,54.525986
574,60.933067
575,54.637177
576,57.030636
577,54.642712
578,60.708076
579,54.596313
580,54.993084
581,60.535942
582,54.938717
583,54.882687
584,60.317299
585,54.916805
586,54.836151
587,60.173374
588,54.735161
589,54.840179
590,60.007462
591,54.878571
592,54.860420
593,59.661797
594,54.687031
595,54.870182
596,59.123531
597,54.742100
598,58.963032
599,54.749096
600,59.128674
601,54.663784
602,59.431648
603,54.676521
604,54.823452
605,60.147667
606,54.790531
607,54.855392
608,61.414055
609,54.620903
610,54.635082
611,61.307720
612,54.818306
613,57.024136
614,54.634563
615,61.204456
616,54.651241
617,54.440983
618,61.423553
619,54.798508
620,54.928593
621,61.500595
622,54.676121
623,55.070732
624,61.468830
625,54.688313
626,54.545776
627,61.486629
628,54.339294
629,56.970287
630,54.176491
631,61.371880
632,54.638618
633,54.869270
