frame,value
0,61.239315
1,55.357998
2,55.322460
3,60.686516
4,55.168056
5,55.181015
6,60.483963
7,51.191799
8,48.027195
9,50.240459
10,44.066509
11,42.173111
12,43.238708
13,39.040009
14,37.190907
15,36.484440
16,35.668957
17,35.472767
18,35.832493
19,35.658592
20,35.903236
21,36.678242
22,36.266689
23,36.551056
24,37.519085
25,36.990128
26,37.138485
27,38.241714
28,37.409222
29,37.585995
30,38.816078
31,37.887291
32,37.985405
33,39.271950
34,38.208622
35,38.321011
36,39.715782
37,38.651535
38,38.671616
39,40.400948
40,39.079155
41,39.292717
42,41.028881
43,39.553982
44,39.734180
45,41.636593
46,39.910805
47,40.101917
48,42.150665
49,40.235081
50,40.409973
51,42.639999
52,40.525974
53,40.753136
54,43.023430
55,40.885845
56,41.060421
57,43.389637
58,41.188076
59,41.303013
60,43.675766
61,41.437653
62,41.591240
63,43.994255
64,41.682674
65,41.795853
66,44.288940
67,41.834476
68,41.988525
69,44.523136
70,42.022736
71,42.238182
72,44.775188
73,42.217575
74,42.335423
75,44.993034
76,42.342293
77,42.535599
78,45.208641
79,42.550468
80,42.652809
81,45.375183
82,42.729633
83,42.895451
84,45.556522
85,42.803051
86,43.047249
87,45.697945
88,42.920597
89,43.140427
90,45.834846
91,43.042389
92,43.250889
93,45.953518
94,43.109825
95,43.298607
96,46.107105
97,43.257957
98,43.429569
99,46.219860
100,43.333851
101,43.709629
102,43.343697
103,46.251072
104,43.459320
105,43.623417
106,46.350704
107,43.541599
108,43.711380
109,46.367214
110,43.614853
111,43.739231
112,46.345917
113,43.621632
114,43.741966
115,46.217617
116,43.586617
117,43.664314
118,45.951450
119,43.490616
120,43.467026
121,45.305489
122,43.099346
123,42.763584
124,42.911308
average,42.859287
