frame,value
0,65.403595
1,60.195946
2,63.217346
3,60.122135
4,63.248016
5,60.427322
6,63.777580
7,55.211327
8,56.327591
9,50.334324
10,52.985146
11,48.796383
12,52.130806
13,47.535519
14,50.599747
15,46.038963
16,49.557667
17,45.249138
18,49.059666
19,44.625530
20,48.581932
21,44.234512
22,48.237476
23,43.756588
24,47.957348
25,43.748043
26,47.959927
27,43.839199
28,47.952221
29,43.986168
30,47.960503
31,43.883682
32,48.034859
33,44.253387
34,48.621765
35,44.488140
36,48.824921
37,44.657799
38,48.949444
39,44.745060
40,48.960064
41,44.924194
42,49.166740
43,45.161263
44,49.387009
45,45.319832
46,49.397469
47,45.299305
48,49.478397
49,45.425999
50,49.605339
51,45.573135
52,49.623962
53,45.680111
54,49.698341
55,45.962269
56,49.870342
57,46.279896
58,50.453934
59,46.493355
60,46.402996
61,50.513840
62,46.621582
63,46.630932
64,50.692425
65,46.835381
66,46.759312
67,50.717838
68,47.023640
69,47.003780
70,50.992245
71,47.200706
72,47.166965
73,51.039253
74,47.399742
75,51.181744
76,47.379318
77,51.348930
78,47.354179
79,51.461700
80,47.402641
81,47.290489
82,51.480896
83,47.453262
84,47.420307
85,51.550625
86,47.527039
87,47.460667
88,51.484711
89,47.552151
90,51.638931
91,47.654793
92,47.655399
93,51.711903
94,47.779140
95,47.756897
96,51.655098
97,47.783344
98,51.638046
99,47.839958
100,51.775215
101,47.936726
102,51.796333
103,47.955250
104,51.853367
105,47.983356
106,51.919750
107,48.012024
108,51.993626
109,48.046917
110,48.037510
111,51.959698
112,48.112320
113,48.138405
114,51.970577
115,48.260689
116,48.233475
117,51.927296
118,48.438984
119,52.107334
120,48.574478
121,48.548538
122,52.207397
123,48.653419
124,52.300713
125,48.561188
126,52.339802
127,48.553432
128,52.419083
129,48.545124
130,48.521706
131,52.455883
132,48.590538
133,48.533932
134,52.413998
135,48.602352
136,52.443260
137,48.625347
138,52.645790
139,48.678837
140,48.613167
141,52.691467
142,48.646797
143,48.590347
144,52.691711
145,48.651222
146,48.606232
147,52.610420
148,48.591095
149,48.503471
150,52.528599
151,48.599609
152,48.573517
153,52.485706
154,48.561535
155,52.457977
