frame,value
0,58.553326
1,58.487820
2,58.302326
3,58.272926
4,58.285412
5,58.269043
6,46.487206
7,35.652435
8,31.937950
9,31.187555
10,30.916901
11,30.772665
12,30.644360
13,30.586868
14,30.583935
15,30.641357
16,30.675814
17,30.765415
18,30.869484
19,31.006744
20,31.135067
21,31.293507
22,31.460484
23,31.639608
24,31.811094
25,32.009193
26,32.133831
27,32.211929
28,32.283436
29,32.354164
30,32.469570
31,32.501076
32,32.543274
33,32.572273
34,32.613094
35,32.708454
36,32.788902
37,32.862469
38,32.923008
39,32.961609
40,33.010292
41,33.037773
42,33.065346
43,33.096508
44,33.123962
45,33.102989
46,33.066910
47,33.045818
48,33.057701
49,33.096912
50,33.132423
51,33.170532
52,33.213371
53,33.240814
54,33.218319
55,33.204220
56,33.206501
57,33.261036
58,33.296040
59,33.359928
60,33.393967
61,33.457977
62,33.482197
63,33.490208
64,33.542107
65,33.564358
66,33.604736
67,33.665188
68,33.735863
69,33.740524
70,33.769623
71,33.760574
72,33.775539
73,33.785217
74,33.795353
75,33.778442
76,33.741734
77,33.785152
78,33.816040
79,33.837341
80,33.840263
81,33.826797
82,33.778534
83,33.773979
84,33.764961
85,33.809608
86,33.849491
87,33.897465
88,33.946465
89,33.978001
90,33.993439
91,34.040825
92,34.067108
93,34.077389
94,34.075710
95,34.093502
96,34.134476
97,34.139107
98,34.169472
99,34.188011
100,34.157032
101,34.153816
102,34.159412
103,34.165806
104,34.168976
105,34.187366
106,34.157536
107,34.177238
108,34.195568
109,34.174919
110,34.175758
111,34.198196
112,34.200260
113,34.240383
114,34.271084
115,34.288689
116,34.334179
117,34.372883
118,34.375225
119,34.452827
120,34.457565
121,34.434250
122,34.430248
123,34.380436
124,34.171959
average,34.565044
