frame,value
0,0.999985
1,0.999970
2,0.999980
3,0.999969
4,0.999980
5,0.999969
6,0.999981
7,0.999893
8,0.999889
9,0.999609
10,0.999625
11,0.999216
12,0.999528
13,0.998927
14,0.999362
15,0.998457
16,0.999181
17,0.997992
18,0.999034
19,0.997662
20,0.998913
21,0.997360
22,0.998805
23,0.997160
24,0.998730
25,0.997053
26,0.998677
27,0.996964
28,0.998639
29,0.996875
30,0.998611
31,0.996880
32,0.998636
33,0.996925
34,0.998652
35,0.996984
36,0.998676
37,0.997028
38,0.998691
39,0.997070
40,0.998709
41,0.997105
42,0.998729
43,0.997134
44,0.998754
45,0.997184
46,0.998769
47,0.997206
48,0.998787
49,0.997247
50,0.998803
51,0.997280
52,0.998821
53,0.997318
54,0.998838
55,0.997320
56,0.998850
57,0.997346
58,0.998861
59,0.997379
60,0.998881
61,0.997407
62,0.998893
63,0.997423
64,0.998915
65,0.997452
66,0.998923
67,0.997498
68,0.998932
69,0.997502
70,0.998941
71,0.997547
72,0.998952
73,0.997579
74,0.998966
75,0.997612
76,0.998976
77,0.997637
78,0.998982
79,0.997674
80,0.999000
81,0.997694
82,0.999012
83,0.997717
84,0.999020
85,0.997751
86,0.999027
87,0.997779
88,0.999033
89,0.997826
90,0.999046
91,0.997854
92,0.999058
93,0.997877
94,0.999062
95,0.997890
96,0.999062
97,0.997903
98,0.999064
99,0.997947
100,0.999069
101,0.997892
102,0.999073
103,0.997872
104,0.999065
105,0.997865
106,0.999065
107,0.997932
108,0.999061
109,0.997973
110,0.999048
111,0.997986
112,0.999046
113,0.998000
114,0.999039
115,0.997991
116,0.999020
117,0.997980
118,0.998988
119,0.997957
120,0.998919
121,0.997950
122,0.998775
123,0.997943
124,0.998107
average,0.998407
