frame,value
0,60.193855
1,60.111458
2,60.099300
3,60.026096
4,60.181675
5,60.170444
6,51.937149
7,44.869976
8,36.324909
9,34.852711
10,34.242962
11,34.126305
12,33.908398
13,33.424110
14,33.291744
15,33.261902
16,33.304630
17,33.396435
18,33.426861
19,33.536247
20,33.625477
21,33.718117
22,33.792767
23,33.882702
24,33.989086
25,34.067326
26,34.160744
27,34.229366
28,34.286701
29,34.333443
30,34.373066
31,34.369678
32,34.390995
33,34.375378
34,34.366306
35,34.359531
36,34.387192
37,34.407421
38,34.424282
39,34.454281
40,34.427662
41,34.465622
42,34.549297
43,34.627743
44,34.682465
45,34.749504
46,34.815708
47,34.844688
48,34.887405
49,34.937584
50,34.959976
51,35.007290
52,35.050812
53,35.105568
54,35.124569
55,35.140450
56,35.151283
57,35.213562
58,35.230751
59,35.283604
60,35.304806
61,35.392776
62,35.427296
63,35.485645
64,35.559551
65,35.534340
66,35.594566
67,35.612663
68,35.685173
69,35.680470
70,35.690632
71,35.692120
72,35.718342
73,35.690628
74,35.691807
75,35.706619
76,35.705421
77,35.716339
78,35.747200
79,35.758568
80,35.743752
81,35.772774
82,35.752666
83,35.755737
84,35.727543
85,35.735649
86,35.744816
87,35.758095
88,35.769482
89,35.801651
90,35.840328
91,35.863171
92,35.885498
93,35.900665
94,35.907825
95,35.911972
96,35.944073
97,35.949089
98,35.960213
99,35.951241
100,35.962597
101,35.968559
102,35.931416
103,35.937183
104,35.952126
105,35.964428
106,35.994061
107,35.948410
108,35.948273
109,35.948963
110,35.970657
111,35.958515
112,35.962025
113,35.979958
114,36.016586
115,36.028206
116,36.087315
117,36.088650
118,36.135857
119,36.149311
120,36.166286
121,36.214767
122,36.184990
123,36.169739
124,35.982681
average,36.613285
