frame,value
0,0.996387
1,0.983699
2,0.983530
3,0.995482
4,0.983531
5,0.983844
6,0.995563
7,0.971640
8,0.956136
9,0.969644
10,0.904446
11,0.858277
12,0.897677
13,0.795356
14,0.769228
15,0.783587
16,0.752132
17,0.745103
18,0.772990
19,0.748504
20,0.746312
21,0.777872
22,0.753932
23,0.756199
24,0.788991
25,0.758459
26,0.758978
27,0.796624
28,0.765665
29,0.765994
30,0.805070
31,0.771190
32,0.771654
33,0.811387
34,0.775723
35,0.774533
36,0.817539
37,0.778646
38,0.777815
39,0.827799
40,0.784875
41,0.783363
42,0.836664
43,0.788230
44,0.789493
45,0.845156
46,0.793681
47,0.793398
48,0.851217
49,0.796481
50,0.796904
51,0.856042
52,0.800528
53,0.800359
54,0.861254
55,0.803178
56,0.801773
57,0.865282
58,0.805682
59,0.804422
60,0.868819
61,0.810444
62,0.807464
63,0.872243
64,0.813369
65,0.811984
66,0.876018
67,0.815128
68,0.814188
69,0.877731
70,0.818484
71,0.817368
72,0.880671
73,0.819758
74,0.818623
75,0.882941
76,0.821524
77,0.820431
78,0.884797
79,0.823072
80,0.821683
81,0.886510
82,0.824902
83,0.823883
84,0.887590
85,0.825496
86,0.824620
87,0.888968
88,0.826833
89,0.825441
90,0.890526
91,0.827499
92,0.825932
93,0.891538
94,0.828300
95,0.826997
96,0.893114
97,0.829524
98,0.827997
99,0.894912
100,0.829923
101,0.843770
102,0.828937
103,0.892720
104,0.831547
105,0.830005
106,0.893784
107,0.831705
108,0.830747
109,0.892128
110,0.832948
111,0.830701
112,0.890212
113,0.832509
114,0.830920
115,0.887069
116,0.832223
117,0.830708
118,0.881401
119,0.831081
120,0.829403
121,0.868187
122,0.827608
123,0.824253
124,0.829401
average,0.836611
