frame,value
0,0.998165
1,0.994345
2,0.997146
3,0.994251
4,0.997166
5,0.994612
6,0.997491
7,0.989887
8,0.996320
9,0.974396
10,0.987453
11,0.962425
12,0.984592
13,0.956130
14,0.978817
15,0.946561
16,0.973824
17,0.939474
18,0.970689
19,0.933434
20,0.967397
21,0.927447
22,0.964726
23,0.924225
24,0.962322
25,0.922098
26,0.961219
27,0.924904
28,0.959560
29,0.922719
30,0.958672
31,0.918809
32,0.958434
33,0.917866
34,0.961042
35,0.918863
36,0.961327
37,0.919674
38,0.961773
39,0.920245
40,0.961270
41,0.921011
42,0.962543
43,0.922905
44,0.963102
45,0.924146
46,0.963402
47,0.924823
48,0.964064
49,0.925743
50,0.964649
51,0.927211
52,0.964448
53,0.927597
54,0.964550
55,0.928411
56,0.965204
57,0.930402
58,0.968382
59,0.930995
60,0.930502
61,0.967911
62,0.932086
63,0.932046
64,0.968346
65,0.933640
66,0.932835
67,0.968208
68,0.934447
69,0.933284
70,0.969286
71,0.934425
72,0.934687
73,0.969078
74,0.938674
75,0.970119
76,0.937626
77,0.971828
78,0.937828
79,0.972916
80,0.937395
81,0.937099
82,0.972885
83,0.938019
84,0.938010
85,0.973235
86,0.938568
87,0.937975
88,0.972686
89,0.939092
90,0.973551
91,0.939316
92,0.939834
93,0.973812
94,0.940466
95,0.940663
96,0.973398
97,0.940883
98,0.973142
99,0.941135
100,0.973965
101,0.942163
102,0.974101
103,0.942222
104,0.974465
105,0.942512
106,0.974854
107,0.942798
108,0.975378
109,0.942344
110,0.942556
111,0.975011
112,0.942598
113,0.942870
114,0.974725
115,0.943208
116,0.943214
117,0.973956
118,0.944738
119,0.974938
120,0.945363
121,0.945176
122,0.975163
123,0.946543
124,0.975657
125,0.945947
126,0.976181
127,0.946067
128,0.976816
129,0.945404
130,0.945068
131,0.976906
132,0.945491
133,0.945290
134,0.976560
135,0.946209
136,0.976974
137,0.946319
138,0.978227
139,0.946172
140,0.945907
141,0.978365
142,0.946007
143,0.945738
144,0.978408
145,0.946043
146,0.945576
147,0.977896
148,0.945610
149,0.945394
150,0.977440
151,0.945873
152,0.945957
153,0.977157
154,0.946471
155,0.977108
156,0.946954
157,0.977889
158,0.947669
159,0.977717
160,0.947434
161,0.978808
162,0.947665
163,0.978839
164,0.947104
165,0.946873
166,0.978759
167,0.946954
168,0.946837
169,0.978320
170,0.947321
171,0.978013
172,0.947436
173,0.979094
174,0.947352
175,0.947142
176,0.978796
177,0.947401
178,0.947246
179,0.978636
180,0.947348
181,0.946889
182,0.977861
183,0.947375
184,0.977839
185,0.947891
186,0.978264
187,0.948244
188,0.977851
189,0.950017
190,0.977686
191,0.951719
192,0.977867
193,0.950036
194,0.978814
195,0.948046
196,0.980191
197,0.947088
198,0.946972
199,0.979465
200,0.947227
201,0.946992
202,0.979387
203,0.947626
204,0.979536
205,0.946958
206,0.947149
207,0.979749
208,0.947548
209,0.947325
210,0.979877
211,0.947294
212,0.947176
213,0.979355
214,0.947048
215,0.946970
216,0.979412
217,0.947149
218,0.947217
219,0.979494
220,0.947441
221,0.947447
222,0.979506
223,0.947697
224,0.947636
225,0.979122
226,0.947707
227,0.947585
228,0.978455
229,0.948240
230,0.978916
231,0.948680
232,0.979342
233,0.948358
234,0.948243
235,0.978702
236,0.948877
237,0.978981
238,0.949039
239,0.979070
240,0.948972
241,0.978893
242,0.949145
243,0.979261
244,0.948994
245,0.979528
246,0.949116
247,0.979608
248,0.949097
249,0.980019
250,0.991020
251,0.949578
252,0.980490
253,0.948483
254,0.948084
255,0.980642
256,0.947793
257,0.947425
258,0.980274
259,0.947251
260,0.946790
261,0.979968
262,0.946713
263,0.946342
264,0.979926
265,0.946740
266,0.946595
267,0.979592
268,0.946776
269,0.946631
270,0.979706
271,0.947636
272,0.979962
273,0.948415
274,0.948175
275,0.980221
276,0.947801
277,0.947515
278,0.980414
279,0.947561
280,0.947244
281,0.980160
282,0.947343
283,0.947432
284,0.980114
285,0.947735
286,0.947406
287,0.980148
288,0.948190
289,0.947752
290,0.980028
291,0.948734
292,0.948463
293,0.980228
294,0.949388
295,0.949715
296,0.980077
297,0.950678
298,0.950785
299,0.979597
300,0.950392
301,0.980221
302,0.948707
303,0.948700
304,0.980550
305,0.949324
306,0.949564
307,0.980582
308,0.950109
309,0.949868
310,0.980744
311,0.948938
312,0.947962
313,0.981149
314,0.948202
315,0.948073
316,0.980969
317,0.948726
318,0.948692
319,0.980806
320,0.949103
321,0.948560
322,0.980720
323,0.949229
324,0.949140
325,0.981046
326,0.948993
327,0.948926
328,0.980940
329,0.949511
330,0.949525
331,0.980945
332,0.950189
333,0.950134
334,0.981252
335,0.951180
336,0.951593
337,0.981028
338,0.951227
339,0.950784
340,0.981141
341,0.950648
342,0.950476
343,0.981489
344,0.950075
345,0.950092
346,0.981686
347,0.950054
348,0.950240
349,0.981837
350,0.950250
351,0.950090
352,0.982070
353,0.950266
354,0.950472
355,0.982269
356,0.951007
357,0.950821
358,0.981936
359,0.950891
360,0.950266
361,0.981931
362,0.949469
363,0.949251
364,0.982768
365,0.949060
366,0.949025
367,0.982779
368,0.949165
369,0.949083
370,0.982762
371,0.949330
372,0.949269
373,0.982719
374,0.949426
375,0.949238
376,0.982945
377,0.949795
378,0.949787
379,0.982995
380,0.951354
381,0.951437
382,0.982921
383,0.952061
384,0.951731
385,0.983190
386,0.952103
387,0.951534
388,0.982933
389,0.949794
390,0.949553
391,0.982775
392,0.949546
393,0.949792
394,0.983339
395,0.949819
396,0.950075
397,0.983281
398,0.949841
399,0.949551
400,0.983299
401,0.949732
402,0.949855
403,0.983189
404,0.949822
405,0.949862
406,0.983257
407,0.949756
408,0.949689
409,0.983343
410,0.949795
411,0.949598
412,0.983431
413,0.950104
414,0.949851
415,0.983529
416,0.949887
417,0.949895
418,0.983545
419,0.949836
420,0.950088
421,0.983870
422,0.952398
423,0.961757
424,0.953291
425,0.983850
426,0.953113
427,0.962363
428,0.953009
429,0.983901
430,0.953146
431,0.961965
432,0.953038
433,0.983374
434,0.953303
435,0.962223
436,0.953397
437,0.982807
438,0.953492
439,0.962396
440,0.953148
441,0.981754
442,0.953314
443,0.962479
444,0.952810
445,0.980510
446,0.952551
447,0.961786
448,0.951906
