frame,value
0,0.999808
1,0.999811
2,0.999812
3,0.999812
4,0.999818
5,0.999812
6,0.999223
7,0.994584
8,0.990410
9,0.989537
10,0.988555
11,0.988357
12,0.988308
13,0.988231
14,0.988378
15,0.988598
16,0.989036
17,0.989726
18,0.990360
19,0.990857
20,0.991284
21,0.991527
22,0.991893
23,0.992239
24,0.992529
25,0.992716
26,0.992918
27,0.993039
28,0.993108
29,0.993083
30,0.993137
31,0.993236
32,0.993337
33,0.993394
34,0.993488
35,0.993573
36,0.993610
37,0.993658
38,0.993899
39,0.993963
40,0.994058
41,0.994058
42,0.994146
43,0.994163
44,0.994150
45,0.994199
46,0.994209
47,0.994186
48,0.994225
49,0.994269
50,0.994271
51,0.994292
52,0.994413
53,0.994380
54,0.994433
55,0.994490
56,0.994526
57,0.994527
58,0.994428
59,0.994496
60,0.994510
61,0.994547
62,0.994549
63,0.994536
64,0.994567
65,0.994687
66,0.994685
67,0.994679
68,0.994719
69,0.994695
70,0.994707
71,0.994707
72,0.994635
73,0.994649
74,0.994616
75,0.994645
76,0.994659
77,0.994651
78,0.994640
79,0.994647
80,0.994732
81,0.994745
82,0.994768
83,0.994750
84,0.994749
85,0.994678
86,0.994678
87,0.994680
88,0.994710
89,0.994684
90,0.994696
91,0.994695
92,0.994681
93,0.994723
94,0.994778
95,0.994786
96,0.994796
97,0.994773
98,0.994816
99,0.994823
100,0.994751
101,0.994758
102,0.994758
103,0.994746
104,0.994747
105,0.994741
106,0.994769
107,0.994867
108,0.994849
109,0.994838
110,0.994881
111,0.994897
112,0.994875
113,0.994858
114,0.994799
115,0.994809
116,0.994788
117,0.994790
118,0.994770
119,0.994812
120,0.994803
121,0.994796
122,0.994871
123,0.994861
124,0.994820
average,0.994130
