frame,value
0,0.999985
1,0.999970
2,0.999980
3,0.999969
4,0.999980
5,0.999969
6,0.999981
7,0.999941
8,0.999963
9,0.999825
10,0.999869
11,0.999723
12,0.999841
13,0.999678
14,0.999803
15,0.999608
16,0.999763
17,0.999553
18,0.999731
19,0.999503
20,0.999709
21,0.999467
22,0.999687
23,0.999433
24,0.999669
25,0.999402
26,0.999650
27,0.999370
28,0.999646
29,0.999339
30,0.999639
31,0.999333
32,0.999637
33,0.999324
34,0.999634
35,0.999324
36,0.999630
37,0.999314
38,0.999628
39,0.999317
40,0.999624
41,0.999297
42,0.999624
43,0.999313
44,0.999621
45,0.999301
46,0.999622
47,0.999310
48,0.999622
49,0.999298
50,0.999623
51,0.999308
52,0.999621
53,0.999309
54,0.999622
55,0.999309
56,0.999623
57,0.999313
58,0.999622
59,0.999313
60,0.999624
61,0.999315
62,0.999627
63,0.999319
64,0.999628
65,0.999323
66,0.999629
67,0.999328
68,0.999626
69,0.999330
70,0.999628
71,0.999336
72,0.999631
73,0.999339
74,0.999632
75,0.999344
76,0.999636
77,0.999351
78,0.999634
79,0.999355
80,0.999640
81,0.999361
82,0.999639
83,0.999365
84,0.999642
85,0.999369
86,0.999643
87,0.999378
88,0.999643
89,0.999383
90,0.999647
91,0.999390
92,0.999651
93,0.999399
94,0.999652
95,0.999400
96,0.999652
97,0.999402
98,0.999653
99,0.999399
100,0.999654
101,0.999360
102,0.999666
103,0.999352
104,0.999665
105,0.999356
106,0.999662
107,0.999362
108,0.999662
109,0.999373
110,0.999656
111,0.999379
112,0.999653
113,0.999371
114,0.999647
115,0.999365
116,0.999640
117,0.999363
118,0.999626
119,0.999364
120,0.999608
121,0.999364
122,0.999562
123,0.999357
124,0.999368
average,0.999548
