frame,value
0,0.999974
1,0.999957
2,0.999956
3,0.999961
4,0.999956
5,0.999957
6,0.999964
7,0.999945
8,0.999928
9,0.999962
10,0.999821
11,0.999720
12,0.999806
13,0.999518
14,0.999463
15,0.999720
16,0.999325
17,0.999243
18,0.999617
19,0.999097
20,0.999014
21,0.999541
22,0.998930
23,0.998874
24,0.999504
25,0.998819
26,0.998795
27,0.999483
28,0.998785
29,0.998768
30,0.999479
31,0.998783
32,0.998763
33,0.999487
34,0.998811
35,0.998811
36,0.999506
37,0.998858
38,0.998869
39,0.999522
40,0.998904
41,0.998910
42,0.999536
43,0.998950
44,0.998936
45,0.999549
46,0.998979
47,0.998962
48,0.999559
49,0.999002
50,0.998983
51,0.999569
52,0.999021
53,0.999005
54,0.999575
55,0.999031
56,0.999024
57,0.999583
58,0.999046
59,0.999039
60,0.999587
61,0.999056
62,0.999055
63,0.999590
64,0.999068
65,0.999063
66,0.999596
67,0.999077
68,0.999075
69,0.999600
70,0.999086
71,0.999082
72,0.999603
73,0.999093
74,0.999104
75,0.999610
76,0.999109
77,0.999110
78,0.999613
79,0.999121
80,0.999124
81,0.999617
82,0.999125
83,0.999126
84,0.999621
85,0.999137
86,0.999135
87,0.999623
88,0.999143
89,0.999150
90,0.999626
91,0.999158
92,0.999162
93,0.999630
94,0.999171
95,0.999173
96,0.999635
97,0.999176
98,0.999182
99,0.999642
100,0.999176
101,0.999391
102,0.999185
103,0.999631
104,0.999193
105,0.999202
106,0.999635
107,0.999206
108,0.999209
109,0.999631
110,0.999208
111,0.999216
112,0.999626
113,0.999215
114,0.999219
115,0.999617
116,0.999219
117,0.999224
118,0.999598
119,0.999225
120,0.999232
121,0.999551
122,0.999227
123,0.999237
124,0.999307
average,0.999316
