frame,value
0,0.982210
1,0.963006
2,0.981034
3,0.963115
4,0.980819
5,0.962752
6,0.980777
7,0.936261
8,0.928983
9,0.801347
10,0.791961
11,0.650037
12,0.616412
13,0.547756
14,0.523411
15,0.498955
16,0.504967
17,0.491556
18,0.501832
19,0.491713
20,0.507340
21,0.496671
22,0.510679
23,0.498771
24,0.514714
25,0.500735
26,0.518746
27,0.505024
28,0.522496
29,0.508071
30,0.525188
31,0.509794
32,0.528181
33,0.509801
34,0.528535
35,0.513505
36,0.531010
37,0.512731
38,0.530756
39,0.514220
40,0.531857
41,0.513624
42,0.532901
43,0.514721
44,0.533367
45,0.515386
46,0.534236
47,0.515990
48,0.535333
49,0.516621
50,0.536184
51,0.517161
52,0.536426
53,0.518070
54,0.538028
55,0.519420
56,0.538444
57,0.519893
58,0.538429
59,0.520261
60,0.538875
61,0.520123
62,0.539486
63,0.521233
64,0.540223
65,0.521759
66,0.539971
67,0.521391
68,0.540044
69,0.522227
70,0.540761
71,0.523448
72,0.543762
73,0.526730
74,0.546603
75,0.529113
76,0.549993
77,0.531668
78,0.552741
79,0.534635
80,0.556312
81,0.536604
82,0.558602
83,0.538877
84,0.560975
85,0.538398
86,0.558604
87,0.537416
88,0.560995
89,0.536822
90,0.560228
91,0.534705
92,0.559747
93,0.536636
94,0.561466
95,0.538148
96,0.562816
97,0.539877
98,0.564637
99,0.539309
100,0.566638
101,0.545147
102,0.569573
103,0.553108
104,0.570871
105,0.552556
106,0.570797
107,0.547840
108,0.571053
109,0.545372
110,0.571564
111,0.543932
112,0.573385
113,0.543779
114,0.573521
115,0.543724
116,0.572235
117,0.544707
118,0.570351
119,0.541238
120,0.563742
121,0.539276
122,0.552664
123,0.526983
124,0.516290
average,0.571588
