frame,value
0,65.195244
1,60.134068
2,62.921288
3,60.049252
4,62.955154
5,60.374870
6,63.503719
7,55.253521
8,56.343494
9,50.958027
10,54.237465
11,49.753441
12,53.516407
13,48.457191
14,51.940140
15,46.985176
16,50.984844
17,45.995380
18,50.507061
19,45.184147
20,50.025246
21,44.771832
22,49.631634
23,44.170216
24,49.296902
25,43.944065
26,49.245647
27,43.686428
28,49.107487
29,43.765129
30,49.056252
31,43.625370
32,49.102531
33,43.928165
34,49.640087
35,44.126961
36,49.778034
37,44.235188
38,49.852669
39,44.344566
40,49.849003
41,44.505447
42,50.102310
43,44.723862
44,50.272423
45,45.089611
46,50.294937
47,45.079475
48,50.432068
49,45.167820
50,50.537830
51,45.315319
52,50.534615
53,45.426327
54,50.605995
55,45.680820
56,50.767704
57,45.865406
58,51.369923
59,45.984348
60,45.988110
61,51.397202
62,46.131599
63,46.229176
64,51.525646
65,46.327980
66,46.247932
67,51.552753
68,46.427242
69,46.478245
70,51.815453
71,46.614517
72,46.671524
73,51.832489
74,46.823086
75,52.004158
76,47.035961
77,52.232601
78,47.088772
79,52.390217
80,47.189262
81,47.153450
82,52.378994
83,47.244434
84,47.306080
85,52.450294
86,47.305378
87,47.336170
88,52.378616
89,47.373901
90,52.553204
91,47.512920
92,47.576294
93,52.624233
94,47.680294
95,47.694031
96,52.573875
97,47.702053
98,52.534630
99,47.767761
100,52.676186
101,47.881470
102,52.718166
103,47.915520
104,52.776932
105,47.934452
106,52.856148
107,47.969742
108,52.928806
109,47.991226
110,48.031185
111,52.918644
112,48.047974
113,48.137775
114,52.899075
115,48.178394
116,48.188644
117,52.820404
118,48.248791
119,53.030632
120,48.379387
121,48.441532
122,53.115158
123,48.510883
124,53.202320
125,48.542801
126,53.264515
127,48.555859
128,53.369026
129,48.574039
130,48.598534
131,53.383156
132,48.585442
133,48.631649
134,53.324921
135,48.612801
136,53.383480
137,48.637459
138,53.595303
139,48.715496
140,48.727703
141,53.625389
142,48.711113
143,48.713402
144,53.620384
145,48.712986
146,48.721420
147,53.533478
148,48.666077
149,48.660015
150,53.441929
151,48.689957
152,48.732849
153,53.402718
154,48.726692
155,53.356377
156,48.714607
157,53.448112
158,48.760155
159,53.413502
160,48.750599
161,53.615597
162,48.815487
163,53.636448
164,48.780830
165,48.810936
166,53.664101
167,48.781338
168,48.812344
169,53.596672
170,48.780720
171,53.535851
172,48.809868
173,53.704479
174,48.843227
175,48.838425
176,53.665531
177,48.852631
178,48.886288
179,53.664860
180,48.867626
181,48.849159
182,53.529373
183,48.827774
184,53.517426
185,48.857185
186,53.575642
187,48.877541
188,53.491577
189,48.892330
