frame,value
0,64.050980
1,59.956188
2,62.776287
3,59.805279
4,62.706089
5,59.860630
6,62.799541
7,54.593876
8,54.416157
9,48.037083
10,47.605644
11,39.422863
12,39.500114
13,35.682720
14,38.326096
15,34.849693
16,37.293766
17,34.214966
18,36.534138
19,33.810009
20,36.138756
21,33.636772
22,35.970501
23,33.613220
24,35.894306
25,33.481106
26,35.866283
27,33.461571
28,35.891678
29,33.365360
30,35.888546
31,33.396828
32,35.910908
33,33.365135
34,35.893490
35,33.423744
36,35.850948
37,33.369442
38,35.841114
39,33.393742
40,35.816326
41,33.327400
42,35.835316
43,33.477268
44,35.873322
45,33.481705
46,36.053738
47,33.673771
48,36.204121
49,33.698151
50,36.357288
51,33.875114
52,36.482616
53,33.947121
54,36.632710
55,34.093697
56,36.747337
57,34.191704
58,36.851360
59,34.295670
60,37.006008
61,34.311714
62,37.122765
63,34.437813
64,37.234642
65,34.531395
66,37.330845
67,34.624901
68,37.421692
69,34.700493
70,37.496513
71,34.760571
72,37.577843
73,34.860676
74,37.669632
75,34.925060
76,37.759766
77,34.954689
78,37.817905
79,35.044876
80,37.930058
81,35.138172
82,37.999199
83,35.170033
84,38.068920
85,35.164490
86,38.035515
87,35.220547
88,38.078907
89,35.178097
90,38.151058
91,35.140850
92,38.169304
93,35.238583
94,38.201401
95,35.263481
96,38.199165
97,35.280937
98,38.231651
99,35.238144
100,38.265472
101,35.159248
102,38.325844
103,35.137928
104,38.307682
105,35.211746
106,38.351067
107,35.164555
108,38.353798
109,35.153801
110,38.327793
111,35.274754
112,38.338131
113,35.211998
114,38.318188
115,35.209679
116,38.250721
117,35.233780
118,38.081829
119,35.201416
120,37.781952
121,35.200710
122,37.193150
123,35.021633
124,35.287079
average,37.846897
