frame,value
0,0.993797
1,0.993173
2,0.993167
3,0.992871
4,0.992639
5,0.993060
6,0.985609
7,0.962293
8,0.954708
9,0.949729
10,0.945540
11,0.942326
12,0.936972
13,0.932143
14,0.927744
15,0.923067
16,0.918882
17,0.914356
18,0.910391
19,0.906816
20,0.902608
21,0.899147
22,0.895383
23,0.890675
24,0.886564
25,0.882690
26,0.878323
27,0.873913
28,0.868865
29,0.864979
30,0.862249
31,0.861305
32,0.860061
33,0.858428
34,0.856902
35,0.854449
36,0.848791
37,0.847710
38,0.846426
39,0.845084
40,0.843230
41,0.842464
42,0.840757
43,0.839941
44,0.839399
45,0.839333
46,0.840027
47,0.839380
48,0.839353
49,0.838874
50,0.837959
51,0.837471
52,0.837229
53,0.837132
54,0.836799
55,0.837034
56,0.836372
57,0.836011
58,0.835095
59,0.834791
60,0.833939
61,0.833497
62,0.833209
63,0.833211
64,0.832833
65,0.832372
66,0.832626
67,0.831834
68,0.831318
69,0.831868
70,0.832281
71,0.832211
72,0.832281
73,0.832514
74,0.832376
75,0.833497
76,0.834037
77,0.833591
78,0.833204
79,0.833315
80,0.834626
81,0.835164
82,0.836219
83,0.835857
84,0.836658
85,0.836020
86,0.835571
87,0.835353
88,0.834935
89,0.834756
90,0.834248
91,0.834496
92,0.835060
93,0.835618
94,0.835856
95,0.835228
96,0.835419
97,0.835826
98,0.835422
99,0.835118
100,0.835838
101,0.835967
102,0.836009
103,0.835936
104,0.835016
105,0.835398
106,0.836562
107,0.836460
108,0.836715
109,0.836977
110,0.836744
111,0.836770
112,0.836045
113,0.834769
114,0.834597
115,0.833742
116,0.834286
117,0.833848
118,0.833675
119,0.834152
120,0.834518
121,0.835931
122,0.836303
123,0.837796
124,0.836048
average,0.859808
