frame,value
0,0.999864
1,0.999708
2,0.999819
3,0.999696
4,0.999815
5,0.999701
6,0.999818
7,0.999408
8,0.999640
9,0.998269
10,0.998704
11,0.997384
12,0.998429
13,0.997049
14,0.998071
15,0.996476
16,0.997689
17,0.996116
18,0.997390
19,0.995769
20,0.997181
21,0.995533
22,0.996978
23,0.995310
24,0.996823
25,0.995058
26,0.996644
27,0.994805
28,0.996624
29,0.994513
30,0.996562
31,0.994503
32,0.996545
33,0.994414
34,0.996515
35,0.994485
36,0.996478
37,0.994368
38,0.996465
39,0.994458
40,0.996425
41,0.994219
42,0.996427
43,0.994482
44,0.996397
45,0.994321
46,0.996406
47,0.994469
48,0.996400
49,0.994286
50,0.996417
51,0.994447
52,0.996398
53,0.994434
54,0.996407
55,0.994457
56,0.996409
57,0.994499
58,0.996403
59,0.994498
60,0.996422
61,0.994488
62,0.996449
63,0.994538
64,0.996458
65,0.994572
66,0.996471
67,0.994585
68,0.996420
69,0.994613
70,0.996444
71,0.994652
72,0.996476
73,0.994673
74,0.996487
75,0.994712
76,0.996517
77,0.994739
78,0.996500
79,0.994770
80,0.996557
81,0.994797
82,0.996543
83,0.994835
84,0.996571
85,0.994845
86,0.996585
87,0.994922
88,0.996590
89,0.994946
90,0.996645
91,0.994991
92,0.996687
93,0.995067
94,0.996691
95,0.995074
96,0.996693
97,0.995085
98,0.996692
99,0.995041
100,0.996700
101,0.994497
102,0.996823
103,0.994378
104,0.996802
105,0.994432
106,0.996780
107,0.994503
108,0.996779
109,0.994640
110,0.996737
111,0.994714
112,0.996704
113,0.994622
114,0.996648
115,0.994558
116,0.996579
117,0.994545
118,0.996457
119,0.994561
120,0.996297
121,0.994547
122,0.995906
123,0.994489
124,0.994410
average,0.996050
