frame,value
0,0.999786
1,0.999635
2,0.999627
3,0.999679
4,0.999623
5,0.999632
6,0.999709
7,0.999511
8,0.999333
9,0.999680
10,0.998693
11,0.998319
12,0.999335
13,0.997664
14,0.997459
15,0.998897
16,0.997003
17,0.996749
18,0.998362
19,0.996305
20,0.996113
21,0.997991
22,0.995799
23,0.995615
24,0.997764
25,0.995319
26,0.995214
27,0.997602
28,0.995101
29,0.995035
30,0.997533
31,0.994967
32,0.994914
33,0.997504
34,0.994964
35,0.994950
36,0.997524
37,0.995013
38,0.995010
39,0.997556
40,0.995073
41,0.995048
42,0.997575
43,0.995131
44,0.995109
45,0.997608
46,0.995146
47,0.995085
48,0.997624
49,0.995212
50,0.995149
51,0.997668
52,0.995252
53,0.995208
54,0.997691
55,0.995296
56,0.995259
57,0.997708
58,0.995329
59,0.995305
60,0.997718
61,0.995367
62,0.995357
63,0.997732
64,0.995408
65,0.995428
66,0.997759
67,0.995445
68,0.995457
69,0.997775
70,0.995488
71,0.995490
72,0.997785
73,0.995541
74,0.995542
75,0.997815
76,0.995562
77,0.995594
78,0.997832
79,0.995607
80,0.995624
81,0.997853
82,0.995635
83,0.995664
84,0.997863
85,0.995663
86,0.995672
87,0.997877
88,0.995703
89,0.995712
90,0.997886
91,0.995735
92,0.995763
93,0.997911
94,0.995774
95,0.995787
96,0.997935
97,0.995784
98,0.995820
99,0.997967
100,0.995827
101,0.996593
102,0.995838
103,0.997886
104,0.995832
105,0.995883
106,0.997902
107,0.995869
108,0.995897
109,0.997868
110,0.995868
111,0.995893
112,0.997822
113,0.995876
114,0.995892
115,0.997757
116,0.995878
117,0.995877
118,0.997606
119,0.995868
120,0.995869
121,0.997289
122,0.995833
123,0.995806
124,0.996127
average,0.996648
