frame,value
0,0.954645
1,0.910753
2,0.947001
3,0.913095
4,0.945997
5,0.911849
6,0.945686
7,0.846672
8,0.839276
9,0.679875
10,0.653076
11,0.554659
12,0.507340
13,0.450019
14,0.412264
15,0.395443
16,0.390042
17,0.388980
18,0.384947
19,0.386460
20,0.387602
21,0.389765
22,0.389873
23,0.393156
24,0.394370
25,0.394111
26,0.397992
27,0.399038
28,0.402447
29,0.401000
30,0.404969
31,0.402879
32,0.407234
33,0.403802
34,0.409129
35,0.405904
36,0.410556
37,0.406368
38,0.412092
39,0.407497
40,0.412421
41,0.407779
42,0.414004
43,0.408627
44,0.414108
45,0.408860
46,0.414382
47,0.409138
48,0.415318
49,0.408621
50,0.416443
51,0.409412
52,0.416468
53,0.409515
54,0.417256
55,0.411384
56,0.418075
57,0.412403
58,0.417631
59,0.412586
60,0.418533
61,0.412497
62,0.419184
63,0.413608
64,0.419568
65,0.413502
66,0.419275
67,0.413900
68,0.419565
69,0.414059
70,0.419500
71,0.414162
72,0.419361
73,0.414835
74,0.419720
75,0.415009
76,0.420861
77,0.415169
78,0.420397
79,0.415239
80,0.420956
81,0.414814
82,0.421156
83,0.415285
84,0.421850
85,0.414294
86,0.419123
87,0.412604
88,0.421586
89,0.411244
90,0.419637
91,0.409404
92,0.418860
93,0.410482
94,0.420907
95,0.412319
96,0.422400
97,0.414194
98,0.424219
99,0.414708
100,0.426741
101,0.421108
102,0.430685
103,0.430205
104,0.432250
105,0.428898
106,0.432997
107,0.424898
108,0.432887
109,0.421842
110,0.433795
111,0.420400
112,0.435594
113,0.420390
114,0.436572
115,0.420963
116,0.435028
117,0.421347
118,0.433805
119,0.419245
120,0.429261
121,0.416655
122,0.419391
123,0.402990
124,0.390219
average,0.455908
