frame,value
0,62.403358
1,56.957989
2,61.936787
3,57.034534
4,61.927250
5,57.150356
6,61.853706
7,50.297882
8,50.304096
9,39.438400
10,38.505714
11,31.993357
12,30.075172
13,27.134510
14,25.469236
15,25.130035
16,24.919514
17,25.106918
18,25.076237
19,25.333254
20,25.472118
21,25.635237
22,25.785276
23,25.877222
24,26.083576
25,26.026663
26,26.353878
27,26.270355
28,26.595343
29,26.432474
30,26.794060
31,26.595638
32,26.951319
33,26.693768
34,27.094515
35,26.817904
36,27.187428
37,26.864799
38,27.298187
39,26.947044
40,27.357452
41,26.986954
42,27.458839
43,27.071337
44,27.531929
45,27.105944
46,27.589157
47,27.198195
48,27.660809
49,27.188078
50,27.741262
51,27.248051
52,27.757879
53,27.279999
54,27.826788
55,27.365400
56,27.868637
57,27.425545
58,27.875723
59,27.451208
60,27.943472
61,27.481813
62,28.002235
63,27.551821
64,28.042038
65,27.560715
66,28.064995
67,27.614166
68,28.083641
69,27.624298
70,28.095818
71,27.631041
72,28.113266
73,27.676998
74,28.137871
75,27.686958
76,28.178164
77,27.706873
78,28.166937
79,27.686819
80,28.187902
81,27.693813
82,28.210831
83,27.718645
84,28.250191
85,27.733109
86,28.254551
87,27.711987
88,28.370708
89,27.711319
90,28.391539
91,27.722219
92,28.439432
93,27.778744
94,28.529585
95,27.850725
96,28.599493
97,27.947306
98,28.680777
99,28.018631
100,28.793346
101,28.118616
102,28.939301
103,28.347738
104,28.985807
105,28.326277
106,29.046862
107,28.278414
108,29.059555
109,28.211946
110,29.112059
111,28.219320
112,29.162727
113,28.249283
114,29.226618
115,28.301001
116,29.190483
117,28.306641
118,29.145779
119,28.270796
120,28.977179
121,28.157991
122,28.556570
123,27.648872
124,27.206396
average,29.996044
