frame,value
0,51.539398
1,51.505051
2,51.507580
3,51.506920
4,51.662941
5,51.671047
6,45.368652
7,37.569523
8,35.481255
9,34.967632
10,34.699245
11,34.601410
12,34.509850
13,34.470695
14,34.478012
15,34.539379
16,34.577393
17,34.650814
18,34.739094
19,34.856937
20,34.971287
21,35.108349
22,35.253559
23,35.403381
24,35.546944
25,35.704243
26,35.801117
27,35.873642
28,35.930996
29,35.998512
30,36.086666
31,36.106049
32,36.143929
33,36.161495
34,36.196507
35,36.268990
36,36.272900
37,36.332809
38,36.379734
39,36.405205
40,36.436630
41,36.461117
42,36.476612
43,36.498104
44,36.517193
45,36.498043
46,36.474670
47,36.452412
48,36.454479
49,36.486828
50,36.514030
51,36.537483
52,36.566250
53,36.573681
54,36.551929
55,36.548443
56,36.545254
57,36.585247
58,36.607998
59,36.654003
60,36.679096
61,36.725109
62,36.740032
63,36.752438
64,36.794678
65,36.809937
66,36.837891
67,36.885937
68,36.928356
69,36.927841
70,36.942844
71,36.929211
72,36.924236
73,36.922203
74,36.922131
75,36.902409
76,36.870525
77,36.902519
78,36.923378
79,36.937977
80,36.936256
81,36.921921
82,36.887245
83,36.871090
84,36.856110
85,36.886604
86,36.920860
87,36.951183
88,36.981812
89,37.007984
90,37.026081
91,37.058735
92,37.079052
93,37.084259
94,37.084995
95,37.103416
96,37.132080
97,37.134247
98,37.164520
99,37.167908
100,37.142879
101,37.130798
102,37.129784
103,37.128559
104,37.136116
105,37.143772
106,37.107052
107,37.109062
108,37.110794
109,37.102905
110,37.091312
111,37.114685
112,37.118279
113,37.137806
114,37.164963
115,37.184196
116,37.211342
117,37.248676
118,37.264992
119,37.316883
120,37.327805
121,37.313580
122,37.304577
123,37.241184
124,37.071983
average,37.313271
