frame,value
0,0.999909
1,0.999771
2,0.999861
3,0.999772
4,0.999862
5,0.999784
6,0.999873
7,0.999244
8,0.999354
9,0.997762
10,0.998820
11,0.996925
12,0.998569
13,0.996389
14,0.998101
15,0.995392
16,0.997553
17,0.994201
18,0.997138
19,0.993426
20,0.996823
21,0.993151
22,0.996600
23,0.992262
24,0.996329
25,0.992059
26,0.996124
27,0.991993
28,0.996018
29,0.992026
30,0.995902
31,0.991475
32,0.995842
33,0.991332
34,0.995985
35,0.991433
36,0.996148
37,0.991714
38,0.996177
39,0.991950
40,0.996274
41,0.992201
42,0.996336
43,0.992230
44,0.996449
45,0.992827
46,0.996564
47,0.992909
48,0.996631
49,0.992959
50,0.996688
51,0.993126
52,0.996705
53,0.993271
54,0.996710
55,0.993458
56,0.996705
57,0.993358
58,0.996903
59,0.993489
60,0.993330
61,0.996880
62,0.993555
63,0.993524
64,0.996934
65,0.993765
66,0.993632
67,0.996894
68,0.993900
69,0.993680
70,0.996984
71,0.993833
72,0.993771
73,0.997011
74,0.994293
75,0.997175
76,0.994447
77,0.997363
78,0.994503
79,0.997478
80,0.994610
81,0.994465
82,0.997511
83,0.994667
84,0.994619
85,0.997551
86,0.994700
87,0.994645
88,0.997496
89,0.994798
90,0.997590
91,0.994904
92,0.994848
93,0.997643
94,0.995045
95,0.994982
96,0.997627
97,0.995104
98,0.997613
99,0.995186
100,0.997687
101,0.995265
102,0.997706
103,0.995292
104,0.997740
105,0.995295
106,0.997770
107,0.995326
108,0.997813
109,0.995326
110,0.995291
111,0.997783
112,0.995340
113,0.995331
114,0.997734
115,0.995348
116,0.995295
117,0.997614
118,0.995443
119,0.997659
120,0.995457
121,0.995395
122,0.997687
123,0.995546
124,0.997745
125,0.995534
126,0.997797
127,0.995538
128,0.997850
129,0.995505
130,0.995463
131,0.997863
132,0.995554
133,0.995517
134,0.997850
135,0.995591
136,0.997858
137,0.995613
138,0.997966
139,0.995596
140,0.995541
141,0.997995
142,0.995579
143,0.995529
144,0.998002
145,0.995581
146,0.995544
147,0.997972
148,0.995584
149,0.995528
150,0.997971
151,0.995581
152,0.995573
153,0.997961
154,0.995729
155,0.998029
156,0.995883
157,0.998073
158,0.995951
159,0.998071
160,0.995907
161,0.998112
162,0.995862
163,0.998124
164,0.995820
165,0.995831
166,0.998112
167,0.995818
168,0.995807
169,0.998084
170,0.995858
171,0.998089
172,0.995948
173,0.998147
174,0.995888
175,0.995817
176,0.998124
177,0.995867
178,0.995848
179,0.998115
180,0.995879
181,0.995828
182,0.998056
183,0.995884
184,0.998072
185,0.995938
186,0.998119
187,0.996032
188,0.998149
189,0.996334
190,0.998183
191,0.996537
192,0.998182
193,0.996358
194,0.998195
195,0.996014
196,0.998244
197,0.995988
198,0.995948
199,0.998221
200,0.995976
201,0.995946
202,0.998217
203,0.996009
204,0.998214
205,0.995947
206,0.995908
207,0.998225
208,0.995988
209,0.995941
210,0.998237
211,0.995946
212,0.995906
213,0.998192
214,0.995930
215,0.995908
216,0.998197
217,0.995936
218,0.995923
219,0.998196
220,0.995943
221,0.995932
222,0.998189
223,0.995948
224,0.995939
225,0.998183
226,0.995971
227,0.995965
228,0.998147
229,0.996066
230,0.998182
231,0.996091
232,0.998208
233,0.996067
234,0.996039
235,0.998165
236,0.996109
237,0.998181
238,0.996110
239,0.998191
240,0.996163
241,0.998194
242,0.996151
243,0.998204
244,0.996170
245,0.998228
246,0.996195
247,0.998248
248,0.996187
249,0.998270
250,0.999184
251,0.996248
252,0.998347
253,0.996168
254,0.996143
255,0.998334
256,0.996113
257,0.996032
258,0.998289
259,0.996031
260,0.996016
261,0.998262
262,0.996004
263,0.995926
264,0.998262
265,0.996024
266,0.996002
267,0.998259
268,0.996033
269,0.995990
270,0.998263
271,0.996159
272,0.998329
273,0.996267
274,0.996287
275,0.998327
276,0.996151
277,0.996117
278,0.998322
279,0.996156
280,0.996090
281,0.998313
282,0.996119
283,0.996122
284,0.998317
285,0.996162
286,0.996146
287,0.998321
288,0.996223
289,0.996175
290,0.998315
291,0.996270
292,0.996249
293,0.998317
294,0.996329
295,0.996346
296,0.998307
297,0.996406
298,0.996412
299,0.998284
300,0.996467
301,0.998341
302,0.996346
303,0.996354
304,0.998371
305,0.996402
306,0.996377
307,0.998365
308,0.996439
309,0.996404
310,0.998351
311,0.996228
312,0.996156
313,0.998348
314,0.996195
315,0.996172
316,0.998358
317,0.996250
318,0.996248
319,0.998338
320,0.996262
321,0.996228
322,0.998308
323,0.996284
324,0.996265
325,0.998343
326,0.996263
327,0.996202
328,0.998321
329,0.996306
330,0.996287
331,0.998331
332,0.996363
333,0.996378
334,0.998374
335,0.996515
336,0.996479
337,0.998361
338,0.996469
339,0.996436
340,0.998366
341,0.996422
342,0.996426
343,0.998387
344,0.996411
345,0.996401
346,0.998414
347,0.996442
348,0.996438
349,0.998424
350,0.996446
351,0.996407
352,0.998466
353,0.996446
354,0.996423
355,0.998455
356,0.996472
357,0.996455
358,0.998425
359,0.996396
360,0.996336
361,0.998415
362,0.996262
363,0.996194
364,0.998428
365,0.996170
366,0.996148
367,0.998418
368,0.996173
369,0.996132
370,0.998424
371,0.996179
372,0.996171
373,0.998448
374,0.996239
375,0.996169
376,0.998467
377,0.996252
378,0.996316
379,0.998476
380,0.996398
381,0.996453
382,0.998489
383,0.996527
384,0.996487
385,0.998488
386,0.996497
387,0.996468
388,0.998494
389,0.996382
390,0.996318
391,0.998510
392,0.996350
393,0.996342
394,0.998515
395,0.996378
396,0.996346
397,0.998515
398,0.996379
399,0.996344
400,0.998518
401,0.996377
402,0.996350
403,0.998517
404,0.996374
405,0.996345
406,0.998511
407,0.996363
408,0.996335
409,0.998510
410,0.996362
411,0.996332
412,0.998515
413,0.996348
414,0.996335
415,0.998523
416,0.996355
417,0.996338
418,0.998513
419,0.996370
420,0.996396
421,0.998520
422,0.996514
423,0.997143
424,0.996525
425,0.998497
426,0.996548
427,0.997216
428,0.996525
429,0.998535
430,0.996517
431,0.997193
432,0.996508
433,0.998495
434,0.996520
435,0.997197
436,0.996535
437,0.998463
438,0.996606
439,0.997216
440,0.996556
441,0.998390
442,0.996573
443,0.997215
444,0.996477
445,0.998252
446,0.996422
447,0.997078
448,0.996405
449,0.998202
450,0.996457
451,0.998226
452,0.996477
453,0.998263
454,0.996479
455,0.998455
456,0.996423
457,0.996357
458,0.998608
459,0.996334
460,0.997114
461,0.996355
462,0.998677
463,0.996340
464,0.997118
465,0.996347
466,0.998660
467,0.996373
468,0.997142
469,0.996361
470,0.998669
471,0.996373
