frame,value
0,0.999989
1,0.999974
2,0.999983
3,0.999974
4,0.999984
5,0.999976
6,0.999985
7,0.999955
8,0.999980
9,0.999865
10,0.999930
11,0.999775
12,0.999913
13,0.999741
14,0.999880
15,0.999684
16,0.999844
17,0.999602
18,0.999818
19,0.999547
20,0.999795
21,0.999514
22,0.999778
23,0.999459
24,0.999756
25,0.999428
26,0.999741
27,0.999409
28,0.999728
29,0.999395
30,0.999718
31,0.999355
32,0.999712
33,0.999325
34,0.999719
35,0.999323
36,0.999725
37,0.999336
38,0.999727
39,0.999353
40,0.999729
41,0.999364
42,0.999734
43,0.999363
44,0.999739
45,0.999411
46,0.999747
47,0.999414
48,0.999752
49,0.999419
50,0.999756
51,0.999432
52,0.999756
53,0.999436
54,0.999753
55,0.999446
56,0.999752
57,0.999432
58,0.999769
59,0.999433
60,0.999426
61,0.999765
62,0.999438
63,0.999445
64,0.999768
65,0.999449
66,0.999443
67,0.999763
68,0.999453
69,0.999441
70,0.999770
71,0.999447
72,0.999452
73,0.999771
74,0.999489
75,0.999785
76,0.999512
77,0.999802
78,0.999520
79,0.999811
80,0.999529
81,0.999525
82,0.999813
83,0.999534
84,0.999537
85,0.999817
86,0.999539
87,0.999538
88,0.999810
89,0.999546
90,0.999819
91,0.999555
92,0.999558
93,0.999822
94,0.999568
95,0.999570
96,0.999820
97,0.999575
98,0.999819
99,0.999581
100,0.999825
101,0.999589
102,0.999827
103,0.999591
104,0.999830
105,0.999591
106,0.999832
107,0.999595
108,0.999837
109,0.999594
110,0.999595
111,0.999833
112,0.999596
113,0.999598
114,0.999829
115,0.999593
116,0.999592
117,0.999817
118,0.999597
119,0.999823
120,0.999597
121,0.999598
122,0.999823
123,0.999608
124,0.999827
125,0.999611
126,0.999832
127,0.999611
128,0.999837
129,0.999609
130,0.999608
131,0.999838
132,0.999612
133,0.999613
134,0.999836
135,0.999614
136,0.999837
137,0.999616
138,0.999848
139,0.999614
140,0.999613
141,0.999849
142,0.999613
143,0.999615
144,0.999850
145,0.999614
146,0.999615
147,0.999847
148,0.999615
149,0.999617
150,0.999846
151,0.999618
152,0.999622
153,0.999845
154,0.999632
155,0.999848
156,0.999647
157,0.999854
158,0.999650
159,0.999853
160,0.999645
161,0.999858
162,0.999642
163,0.999859
164,0.999639
165,0.999641
166,0.999858
167,0.999637
168,0.999640
169,0.999855
170,0.999641
171,0.999853
172,0.999648
173,0.999860
174,0.999645
175,0.999642
176,0.999859
177,0.999643
178,0.999644
179,0.999858
180,0.999642
181,0.999642
182,0.999853
183,0.999643
184,0.999854
185,0.999649
186,0.999858
187,0.999657
188,0.999858
189,0.999675
190,0.999858
191,0.999685
192,0.999859
193,0.999673
194,0.999863
195,0.999653
196,0.999869
197,0.999650
198,0.999652
199,0.999866
200,0.999651
201,0.999651
202,0.999865
203,0.999653
204,0.999866
205,0.999647
206,0.999649
207,0.999868
208,0.999650
209,0.999651
210,0.999868
211,0.999650
212,0.999649
213,0.999863
214,0.999649
215,0.999649
216,0.999864
217,0.999649
218,0.999652
219,0.999865
220,0.999649
221,0.999653
222,0.999863
223,0.999651
224,0.999653
225,0.999862
226,0.999653
227,0.999655
228,0.999857
229,0.999659
230,0.999861
231,0.999664
232,0.999865
233,0.999662
234,0.999663
235,0.999859
236,0.999666
237,0.999862
238,0.999665
239,0.999861
240,0.999667
241,0.999861
242,0.999665
243,0.999863
244,0.999667
245,0.999864
246,0.999669
247,0.999865
248,0.999669
249,0.999867
250,0.999947
251,0.999671
252,0.999872
253,0.999666
254,0.999667
255,0.999872
256,0.999663
257,0.999660
258,0.999869
259,0.999657
260,0.999657
261,0.999867
262,0.999653
263,0.999651
