frame,value
0,0.984618
1,0.983248
2,0.983055
3,0.983326
4,0.983363
5,0.983367
6,0.908484
7,0.739739
8,0.502303
9,0.431882
10,0.382428
11,0.361099
12,0.349405
13,0.338188
14,0.322015
15,0.320947
16,0.312477
17,0.315367
18,0.318899
19,0.323473
20,0.327731
21,0.333861
22,0.338642
23,0.343285
24,0.356698
25,0.362233
26,0.367887
27,0.371650
28,0.373131
29,0.362998
30,0.365812
31,0.369991
32,0.374136
33,0.378256
34,0.381241
35,0.384715
36,0.387101
37,0.389038
38,0.406744
39,0.408417
40,0.410817
41,0.412754
42,0.414455
43,0.415691
44,0.400893
45,0.401104
46,0.401646
47,0.403214
48,0.403949
49,0.403782
50,0.406792
51,0.405963
52,0.427932
53,0.428878
54,0.429754
55,0.430572
56,0.431599
57,0.432146
58,0.410783
59,0.411477
60,0.410735
61,0.410575
62,0.410604
63,0.410713
64,0.411013
65,0.433973
66,0.434427
67,0.435337
68,0.436400
69,0.436918
70,0.437852
71,0.437108
72,0.414832
73,0.413765
74,0.413699
75,0.415507
76,0.414930
77,0.414730
78,0.415496
79,0.415452
80,0.437485
81,0.438955
82,0.440331
83,0.440471
84,0.439343
85,0.417138
86,0.416719
87,0.418431
88,0.416569
89,0.417130
90,0.417421
91,0.416683
92,0.417204
93,0.417334
94,0.441361
95,0.441510
96,0.442414
97,0.443793
98,0.442951
99,0.443656
100,0.419573
101,0.419870
102,0.419722
103,0.420396
104,0.419175
105,0.419451
106,0.420963
107,0.443390
108,0.442904
109,0.443222
110,0.444748
111,0.447004
112,0.445752
113,0.444910
114,0.421994
115,0.422227
116,0.419515
117,0.420559
118,0.419760
119,0.421699
120,0.421620
121,0.421805
122,0.441538
123,0.441686
124,0.440307
average,0.442162
