frame,value
0,0.999974
1,0.999957
2,0.999956
3,0.999961
4,0.999956
5,0.999957
6,0.999964
7,0.999952
8,0.999946
9,0.999964
10,0.999929
11,0.999923
12,0.999963
13,0.999906
14,0.999900
15,0.999961
16,0.999881
17,0.999874
18,0.999957
19,0.999856
20,0.999849
21,0.999953
22,0.999831
23,0.999826
24,0.999946
25,0.999810
26,0.999804
27,0.999936
28,0.999789
29,0.999786
30,0.999928
31,0.999772
32,0.999769
33,0.999920
34,0.999756
35,0.999754
36,0.999915
37,0.999745
38,0.999746
39,0.999910
40,0.999738
41,0.999738
42,0.999906
43,0.999730
44,0.999730
45,0.999904
46,0.999724
47,0.999726
48,0.999902
49,0.999721
50,0.999723
51,0.999902
52,0.999718
53,0.999720
54,0.999900
55,0.999716
56,0.999718
57,0.999900
58,0.999715
59,0.999717
60,0.999899
61,0.999713
62,0.999715
63,0.999899
64,0.999712
65,0.999715
66,0.999899
67,0.999713
68,0.999717
69,0.999898
70,0.999715
71,0.999717
72,0.999899
73,0.999716
74,0.999718
75,0.999900
76,0.999717
77,0.999720
78,0.999901
79,0.999718
80,0.999722
81,0.999902
82,0.999719
83,0.999723
84,0.999902
85,0.999721
86,0.999723
87,0.999902
88,0.999722
89,0.999726
90,0.999902
91,0.999724
92,0.999727
93,0.999903
94,0.999726
95,0.999729
96,0.999904
97,0.999727
98,0.999730
99,0.999908
100,0.999730
101,0.999793
102,0.999731
103,0.999901
104,0.999729
105,0.999733
106,0.999901
107,0.999732
108,0.999735
109,0.999900
110,0.999733
111,0.999735
112,0.999896
113,0.999734
114,0.999735
115,0.999891
116,0.999733
117,0.999736
118,0.999881
119,0.999734
120,0.999737
121,0.999854
122,0.999734
123,0.999734
124,0.999751
average,0.999815
