frame,value
0,0.999670
1,0.999634
2,0.999639
3,0.999620
4,0.999608
5,0.999636
6,0.999237
7,0.997698
8,0.997181
9,0.996825
10,0.996534
11,0.996321
12,0.995928
13,0.995529
14,0.995191
15,0.994848
16,0.994566
17,0.994259
18,0.993976
19,0.993710
20,0.993365
21,0.993094
22,0.992785
23,0.992405
24,0.992086
25,0.991790
26,0.991462
27,0.991130
28,0.990728
29,0.990446
30,0.990217
31,0.990105
32,0.990011
33,0.989877
34,0.989734
35,0.989577
36,0.989253
37,0.989199
38,0.989120
39,0.989018
40,0.988912
41,0.988852
42,0.988728
43,0.988659
44,0.988601
45,0.988544
46,0.988540
47,0.988427
48,0.988387
49,0.988361
50,0.988292
51,0.988291
52,0.988248
53,0.988227
54,0.988199
55,0.988181
56,0.988123
57,0.988120
58,0.988067
59,0.988063
60,0.988041
61,0.988055
62,0.988069
63,0.988091
64,0.988095
65,0.988059
66,0.988102
67,0.988115
68,0.988129
69,0.988091
70,0.988103
71,0.988055
72,0.988053
73,0.988050
74,0.988003
75,0.988016
76,0.987990
77,0.988024
78,0.988010
79,0.988005
80,0.988085
81,0.988104
82,0.988092
83,0.988068
84,0.988110
85,0.988090
86,0.988077
87,0.988071
88,0.988102
89,0.988115
90,0.988136
91,0.988147
92,0.988178
93,0.988190
94,0.988211
95,0.988175
96,0.988195
97,0.988203
98,0.988225
99,0.988203
100,0.988231
101,0.988212
102,0.988203
103,0.988184
104,0.988166
105,0.988208
106,0.988240
107,0.988200
108,0.988177
109,0.988173
110,0.988158
111,0.988179
112,0.988179
113,0.988122
114,0.988180
115,0.988173
116,0.988241
117,0.988221
118,0.988243
119,0.988301
120,0.988347
121,0.988441
122,0.988431
123,0.988459
124,0.988276
average,0.990022
