frame,value
0,63.531395
1,63.234642
2,63.163464
3,62.877785
4,63.025482
5,63.181927
6,54.986725
7,50.496334
8,47.347916
9,46.097759
10,44.821789
11,43.788429
12,42.290642
13,40.769577
14,39.676250
15,39.064110
16,38.678802
17,38.431366
18,38.254169
19,38.217117
20,38.193779
21,38.224190
22,38.262806
23,38.324005
24,38.390263
25,38.478657
26,38.526939
27,38.598946
28,38.649475
29,38.695374
30,38.736893
31,38.805969
32,38.921711
33,38.985680
34,39.081463
35,39.126335
36,39.102341
37,39.178082
38,39.256035
39,39.305153
40,39.370087
41,39.444927
42,39.493370
43,39.532749
44,39.563526
45,39.606953
46,39.588360
47,39.617168
48,39.594612
49,39.624226
50,39.658390
51,39.673210
52,39.709087
53,39.737991
54,39.739700
55,39.753761
56,39.780060
57,39.785801
58,39.831795
59,39.856613
60,39.901436
61,39.943939
62,39.990482
63,40.013477
64,40.064022
65,40.068760
66,40.096821
67,40.119968
68,40.175381
69,40.141171
70,40.169518
71,40.137783
72,40.154675
73,40.146454
74,40.127808
75,40.133392
76,40.113834
77,40.139500
78,40.156506
79,40.147255
80,40.155434
81,40.185108
82,40.150532
83,40.144108
84,40.114838
85,40.122143
86,40.133663
87,40.132301
88,40.161442
89,40.175323
90,40.234600
91,40.236488
92,40.266136
93,40.274055
94,40.275398
95,40.293518
96,40.287193
97,40.293285
98,40.329155
99,40.294079
100,40.316792
101,40.305470
102,40.287971
103,40.287930
104,40.301964
105,40.307186
106,40.313648
107,40.288486
108,40.270775
109,40.267925
110,40.276157
111,40.262177
112,40.267662
113,40.298344
114,40.316162
115,40.334606
116,40.364830
117,40.393684
118,40.413212
119,40.435326
120,40.471382
121,40.478069
122,40.476944
123,40.448212
124,40.250187
average,41.315018
