frame,value
0,0.996903
1,0.996822
2,0.996805
3,0.996802
4,0.996724
5,0.996703
6,0.985091
7,0.972607
8,0.969689
9,0.969511
10,0.968759
11,0.968827
12,0.968846
13,0.968846
14,0.967594
15,0.967703
16,0.966838
17,0.967136
18,0.967562
19,0.968104
20,0.968809
21,0.969242
22,0.970044
23,0.970853
24,0.972755
25,0.973410
26,0.973919
27,0.974375
28,0.974725
29,0.973923
30,0.974216
31,0.974478
32,0.974683
33,0.974882
34,0.975045
35,0.975233
36,0.975380
37,0.975573
38,0.976743
39,0.976800
40,0.976956
41,0.976997
42,0.976995
43,0.977027
44,0.976100
45,0.976098
46,0.976085
47,0.976127
48,0.976164
49,0.976159
50,0.976233
51,0.976245
52,0.977290
53,0.977293
54,0.977320
55,0.977310
56,0.977371
57,0.977370
58,0.976312
59,0.976296
60,0.976374
61,0.976319
62,0.976321
63,0.976297
64,0.976298
65,0.977379
66,0.977416
67,0.977382
68,0.977383
69,0.977394
70,0.977362
71,0.977389
72,0.976350
73,0.976355
74,0.976337
75,0.976329
76,0.976383
77,0.976360
78,0.976329
79,0.976342
80,0.977378
81,0.977396
82,0.977414
83,0.977400
84,0.977387
85,0.976365
86,0.976370
87,0.976356
88,0.976317
89,0.976316
90,0.976380
91,0.976355
92,0.976335
93,0.976340
94,0.977372
95,0.977361
96,0.977368
97,0.977375
98,0.977404
99,0.977400
100,0.976358
101,0.976324
102,0.976342
103,0.976358
104,0.976385
105,0.976338
106,0.976368
107,0.977393
108,0.977376
109,0.977394
110,0.977381
111,0.977420
112,0.977361
113,0.977400
114,0.976315
115,0.976384
116,0.976342
117,0.976374
118,0.976322
119,0.976306
120,0.976332
121,0.976317
122,0.977393
123,0.977397
124,0.977398
average,0.976466
