frame,value
0,64.795700
1,61.584885
2,61.410072
3,63.091263
4,61.437267
5,61.589962
6,63.148460
7,58.307873
8,55.536095
9,58.050571
10,50.726948
11,48.058285
12,50.321236
13,43.666210
14,42.312511
15,45.020325
16,40.984055
17,40.686760
18,43.634129
19,40.320564
20,40.368343
21,43.446175
22,40.339691
23,40.545364
24,43.788723
25,40.680527
26,40.813004
27,44.323559
28,40.997036
29,41.097908
30,44.829346
31,41.312916
32,41.452232
33,45.298492
34,41.602898
35,41.692337
36,45.866337
37,41.852036
38,41.936226
39,46.307106
40,42.148224
41,42.211525
42,46.678986
43,42.442081
44,42.446655
45,47.038483
46,42.717491
47,42.679222
48,47.293209
49,42.880817
50,42.854374
51,47.500904
52,42.966545
53,42.956577
54,47.682133
55,43.027287
56,43.057037
57,47.817089
58,43.134537
59,43.147861
60,47.912422
61,43.272839
62,43.258812
63,48.025402
64,43.353851
65,43.324409
66,48.134563
67,43.405640
68,43.389828
69,48.196552
70,43.452244
71,43.471569
72,48.279263
73,43.456123
74,43.511757
75,48.363117
76,43.579788
77,43.591450
78,48.440575
79,43.624077
80,43.652367
81,48.504364
82,43.704239
83,43.752125
84,48.542015
85,43.739086
86,43.774910
87,48.593597
88,43.826233
89,43.820179
90,48.639099
91,43.870441
92,43.892426
93,48.700378
94,43.932232
95,43.933056
96,48.758953
97,43.961361
98,43.955212
99,48.874420
100,43.932358
101,45.398945
102,43.921242
103,48.703114
104,44.033504
105,44.041649
106,48.756996
107,44.118587
108,44.117901
109,48.660923
110,44.127392
111,44.139095
112,48.571880
113,44.190788
114,44.188068
115,48.406544
116,44.190498
117,44.204853
118,48.056095
119,44.230862
120,44.251991
121,47.253078
122,44.190266
123,44.210064
124,44.780972
average,45.864513
