frame,value
0,63.388035
1,62.920979
2,63.014320
3,62.784019
4,62.678185
5,63.015656
6,59.656929
7,52.606865
8,51.606155
9,50.862450
10,50.206345
11,49.739765
12,48.846371
13,48.044476
14,47.303638
15,46.619232
16,46.035568
17,45.462223
18,45.043495
19,44.586224
20,44.215969
21,43.853226
22,43.461037
23,43.186981
24,42.905483
25,42.632889
26,42.428638
27,42.238403
28,42.101665
29,41.971207
30,41.774239
31,41.723129
32,41.657402
33,41.604645
34,41.557487
35,41.503345
36,41.488422
37,41.495094
38,41.485252
39,41.496155
40,41.473557
41,41.472633
42,41.449207
43,41.434601
44,41.457386
45,41.451828
46,41.444134
47,41.401745
48,41.400917
49,41.419380
50,41.428810
51,41.418297
52,41.420834
53,41.440083
54,41.430889
55,41.422058
56,41.424091
57,41.410572
58,41.441170
59,41.439468
60,41.441151
61,41.503532
62,41.527802
63,41.545597
64,41.593872
65,41.559788
66,41.601334
67,41.621353
68,41.653198
69,41.649467
70,41.654289
71,41.672550
72,41.663174
73,41.685440
74,41.655560
75,41.662750
76,41.663769
77,41.699265
78,41.693871
79,41.712475
80,41.731453
81,41.778618
82,41.746693
83,41.770565
84,41.738506
85,41.749722
86,41.753681
87,41.750034
88,41.802387
89,41.835594
90,41.855301
91,41.867691
92,41.885017
93,41.887074
94,41.888126
95,41.915577
96,41.909462
97,41.911938
98,41.922844
99,41.925804
100,41.937656
101,41.931293
102,41.945122
103,41.923786
104,41.951511
105,41.990623
106,41.968060
107,41.952473
108,41.933464
109,41.939789
110,41.947506
111,41.939793
112,41.966763
113,42.002586
114,42.022610
115,42.047508
116,42.059074
117,42.047359
118,42.101322
119,42.092060
120,42.111252
121,42.119267
122,42.134201
123,42.104717
124,41.904102
average,43.656361
