frame,value
0,0.986129
1,0.984075
2,0.984711
3,0.984644
4,0.984891
5,0.984774
6,0.983032
7,0.930944
8,0.913447
9,0.900938
10,0.884888
11,0.871723
12,0.860376
13,0.855317
14,0.836013
15,0.822753
16,0.767398
17,0.721349
18,0.683770
19,0.653039
20,0.592280
21,0.559895
22,0.528963
23,0.498779
24,0.526209
25,0.517792
26,0.514869
27,0.512914
28,0.513465
29,0.474765
30,0.477100
31,0.479437
32,0.488154
33,0.500293
34,0.514501
35,0.533178
36,0.538600
37,0.550381
38,0.622654
39,0.630921
40,0.641519
41,0.644257
42,0.651199
43,0.645801
44,0.586702
45,0.583649
46,0.583987
47,0.583632
48,0.583893
49,0.590327
50,0.584862
51,0.585187
52,0.652323
53,0.651159
54,0.662670
55,0.662681
56,0.662096
57,0.662980
58,0.593752
59,0.601024
60,0.600252
61,0.596694
62,0.588603
63,0.593278
64,0.595315
65,0.673204
66,0.666726
67,0.673633
68,0.676947
69,0.671692
70,0.676622
71,0.679541
72,0.608026
73,0.611212
74,0.612365
75,0.608017
76,0.612283
77,0.612301
78,0.610701
79,0.605555
80,0.682636
81,0.677288
82,0.684946
83,0.678864
84,0.684478
85,0.615040
86,0.614582
87,0.614341
88,0.620710
89,0.612370
90,0.614678
91,0.616069
92,0.612230
93,0.619607
94,0.688942
95,0.686364
96,0.690158
97,0.692860
98,0.693963
99,0.691233
100,0.620613
101,0.618805
102,0.626806
103,0.620786
104,0.624484
105,0.619022
106,0.625758
107,0.690940
108,0.686271
109,0.689582
110,0.692557
111,0.695523
112,0.695044
113,0.697002
114,0.629333
115,0.623409
116,0.628567
117,0.624603
118,0.622854
119,0.623635
120,0.622512
121,0.622038
122,0.685004
123,0.681822
124,0.675988
average,0.659923
