frame,value
0,64.388382
1,63.655052
2,64.026344
3,64.001457
4,64.127708
5,64.042473
6,63.407188
7,56.366547
8,55.186794
9,54.514977
10,53.885902
11,53.381908
12,52.447357
13,51.500923
14,50.463577
15,49.981396
16,49.364494
17,48.821888
18,48.409920
19,48.069180
20,47.533051
21,47.209049
22,46.808704
23,46.423405
24,46.271339
25,46.178135
26,46.139370
27,46.121468
28,46.118832
29,46.091419
30,46.160343
31,46.202839
32,46.324623
33,46.498890
34,46.682434
35,46.881683
36,46.978359
37,47.108681
38,47.305840
39,47.371780
40,47.452381
41,47.479469
42,47.546574
43,47.499001
44,47.471001
45,47.460968
46,47.466160
47,47.460632
48,47.469631
49,47.517841
50,47.481518
51,47.477127
52,47.575020
53,47.562916
54,47.661316
55,47.648571
56,47.643856
57,47.665428
58,47.551323
59,47.611229
60,47.605835
61,47.574490
62,47.516827
63,47.559711
64,47.569653
65,47.764244
66,47.707672
67,47.763847
68,47.788361
69,47.746487
70,47.784401
71,47.820671
72,47.678207
73,47.715694
74,47.724533
75,47.682701
76,47.723434
77,47.722282
78,47.697178
79,47.666088
80,47.854103
81,47.819210
82,47.871952
83,47.809170
84,47.854626
85,47.744080
86,47.733864
87,47.743099
88,47.785778
89,47.725941
90,47.740040
91,47.749046
92,47.720207
93,47.792133
94,47.920795
95,47.880554
96,47.921204
97,47.942017
98,47.950336
99,47.925644
100,47.775391
101,47.774963
102,47.836319
103,47.774994
104,47.820908
105,47.777004
106,47.814468
107,47.922894
108,47.890171
109,47.894493
110,47.935444
111,47.974743
112,47.964027
113,47.985561
114,47.858952
115,47.816509
116,47.851109
117,47.820625
118,47.796028
119,47.799583
120,47.780346
121,47.768444
122,47.847763
123,47.784512
124,47.634747
average,48.874809
