frame,value
0,64.643532
1,63.923370
2,64.299698
3,64.280945
4,64.395584
5,64.317841
6,64.336746
7,64.126068
8,64.061127
9,64.028725
10,63.826023
11,63.880783
12,63.797661
13,63.568970
14,63.083763
15,63.008591
16,62.595383
17,62.402748
18,62.037689
19,61.625412
20,60.959305
21,59.911385
22,59.233028
23,58.509197
24,57.984978
25,57.439354
26,57.130241
27,56.824360
28,56.418594
29,56.078068
30,55.953960
31,55.831055
32,55.717754
33,55.674858
34,55.579407
35,55.437515
36,55.333981
37,55.291092
38,55.407310
39,55.381050
40,55.350754
41,55.310360
42,55.256783
43,55.191418
44,54.981342
45,54.953938
46,54.943413
47,54.916389
48,54.924633
49,54.891525
50,54.881393
51,54.854504
52,55.007500
53,54.960907
54,54.959652
55,54.933899
56,54.922871
57,54.877651
58,54.620087
59,54.642933
60,54.648525
61,54.638321
62,54.585522
63,54.614243
64,54.619572
65,54.873497
66,54.836575
67,54.839985
68,54.843292
69,54.818142
70,54.804222
71,54.798111
72,54.555851
73,54.609764
74,54.577740
75,54.587566
76,54.592251
77,54.592735
78,54.629574
79,54.579731
80,54.814152
81,54.799709
82,54.830334
83,54.799885
84,54.780643
85,54.537666
86,54.564808
87,54.577728
88,54.602219
89,54.547516
90,54.555717
91,54.584740
92,54.578091
93,54.558155
94,54.815819
95,54.815830
96,54.823505
97,54.804085
98,54.773560
99,54.811977
100,54.560692
101,54.534172
102,54.557129
103,54.568630
104,54.596863
105,54.581707
106,54.589268
107,54.822124
108,54.786205
109,54.810062
110,54.848656
111,54.836063
112,54.816204
113,54.815723
114,54.546272
115,54.610252
116,54.571697
117,54.584431
118,54.581913
119,54.575256
120,54.584900
121,54.566875
122,54.778923
123,54.734760
124,54.579178
average,56.494236
