frame,value
0,0.999713
1,0.999053
2,0.999680
3,0.999034
4,0.999678
5,0.999048
6,0.999675
7,0.997807
8,0.997695
9,0.992470
10,0.991145
11,0.970823
12,0.966551
13,0.950179
14,0.948990
15,0.938886
16,0.943777
17,0.935609
18,0.940909
19,0.934133
20,0.941247
21,0.934666
22,0.941702
23,0.935162
24,0.942633
25,0.935412
26,0.943473
27,0.936512
28,0.944064
29,0.936962
30,0.944568
31,0.937491
32,0.945263
33,0.937413
34,0.945147
35,0.938026
36,0.945580
37,0.937975
38,0.945530
39,0.938225
40,0.945657
41,0.938089
42,0.945817
43,0.938475
44,0.945821
45,0.938274
46,0.945992
47,0.938605
48,0.946098
49,0.938543
50,0.946265
51,0.939051
52,0.946355
53,0.938940
54,0.946502
55,0.939025
56,0.946553
57,0.939332
58,0.946819
59,0.939951
60,0.947745
61,0.940501
62,0.948811
63,0.941816
64,0.949851
65,0.942686
66,0.950601
67,0.943358
68,0.951410
69,0.944268
70,0.952399
71,0.945202
72,0.953106
73,0.945948
74,0.953908
75,0.946547
76,0.954517
77,0.946940
78,0.955180
79,0.947671
80,0.955785
81,0.948146
82,0.956351
83,0.948705
84,0.956920
85,0.948683
86,0.956812
87,0.948404
88,0.957191
89,0.948260
90,0.957323
91,0.947851
92,0.957466
93,0.948329
94,0.957696
95,0.948782
96,0.957945
97,0.949081
98,0.958177
99,0.948826
100,0.958519
101,0.949410
102,0.958766
103,0.951212
104,0.958829
105,0.950990
106,0.958960
107,0.949709
108,0.958887
109,0.949476
110,0.958822
111,0.949212
112,0.959208
113,0.948972
114,0.959159
115,0.948857
116,0.958933
117,0.949194
118,0.958318
119,0.948491
120,0.956668
121,0.948162
122,0.953662
123,0.945239
124,0.942421
average,0.952091
