frame,value
0,0.999989
1,0.999974
2,0.999983
3,0.999974
4,0.999984
5,0.999976
6,0.999985
7,0.999917
8,0.999928
9,0.999674
10,0.999768
11,0.999360
12,0.999711
13,0.999125
14,0.999602
15,0.998761
16,0.999447
17,0.998223
18,0.999340
19,0.997862
20,0.999252
21,0.997830
22,0.999186
23,0.997519
24,0.999113
25,0.997491
26,0.999096
27,0.997465
28,0.999091
29,0.997556
30,0.999092
31,0.997572
32,0.999113
33,0.997566
34,0.999195
35,0.997656
36,0.999239
37,0.997807
38,0.999262
39,0.997928
40,0.999290
41,0.998017
42,0.999317
43,0.998031
44,0.999354
45,0.998251
46,0.999385
47,0.998251
48,0.999402
49,0.998291
50,0.999417
51,0.998343
52,0.999425
53,0.998392
54,0.999429
55,0.998499
56,0.999435
57,0.998446
58,0.999485
59,0.998496
60,0.998443
61,0.999474
62,0.998511
63,0.998518
64,0.999489
65,0.998561
66,0.998522
67,0.999477
68,0.998603
69,0.998555
70,0.999500
71,0.998613
72,0.998599
73,0.999509
74,0.998686
75,0.999539
76,0.998798
77,0.999576
78,0.998819
79,0.999592
80,0.998876
81,0.998830
82,0.999595
83,0.998885
84,0.998877
85,0.999605
86,0.998904
87,0.998886
88,0.999594
89,0.998907
90,0.999610
91,0.998955
92,0.998946
93,0.999621
94,0.998992
95,0.998985
96,0.999618
97,0.998999
98,0.999615
99,0.999019
100,0.999629
101,0.999045
102,0.999630
103,0.999052
104,0.999635
105,0.999044
106,0.999640
107,0.999047
108,0.999647
109,0.999063
110,0.999054
111,0.999640
112,0.999070
113,0.999072
114,0.999632
115,0.999068
116,0.999049
117,0.999613
118,0.999067
119,0.999621
120,0.999082
121,0.999077
122,0.999627
123,0.999099
124,0.999634
125,0.999107
126,0.999641
127,0.999107
128,0.999647
129,0.999111
130,0.999108
131,0.999647
132,0.999126
133,0.999117
134,0.999644
135,0.999113
136,0.999642
137,0.999118
138,0.999658
139,0.999132
140,0.999120
141,0.999662
142,0.999125
143,0.999120
144,0.999662
145,0.999129
146,0.999121
147,0.999658
148,0.999126
149,0.999120
150,0.999659
151,0.999138
152,0.999137
153,0.999657
154,0.999170
155,0.999668
156,0.999190
157,0.999673
158,0.999204
159,0.999673
160,0.999190
161,0.999678
162,0.999180
163,0.999680
164,0.999185
165,0.999180
166,0.999678
167,0.999179
168,0.999175
169,0.999673
170,0.999180
171,0.999673
172,0.999195
173,0.999682
174,0.999194
175,0.999180
176,0.999680
177,0.999189
178,0.999190
179,0.999678
180,0.999187
181,0.999175
182,0.999669
183,0.999177
184,0.999671
185,0.999189
186,0.999678
187,0.999202
188,0.999683
189,0.999255
190,0.999685
191,0.999274
192,0.999685
193,0.999245
194,0.999687
195,0.999204
196,0.999693
197,0.999202
198,0.999197
199,0.999689
200,0.999205
201,0.999192
202,0.999687
203,0.999185
204,0.999685
205,0.999190
206,0.999184
207,0.999689
208,0.999202
209,0.999195
210,0.999691
211,0.999195
212,0.999191
213,0.999683
214,0.999193
215,0.999191
216,0.999684
217,0.999200
218,0.999198
219,0.999684
220,0.999197
221,0.999199
222,0.999682
223,0.999205
224,0.999200
225,0.999681
226,0.999213
227,0.999207
228,0.999677
229,0.999219
230,0.999679
231,0.999224
232,0.999685
233,0.999233
234,0.999224
235,0.999678
236,0.999233
237,0.999681
238,0.999228
239,0.999681
240,0.999237
241,0.999681
242,0.999223
243,0.999683
244,0.999233
245,0.999685
246,0.999233
247,0.999688
248,0.999227
249,0.999688
250,0.999834
251,0.999237
252,0.999703
253,0.999237
254,0.999232
255,0.999700
256,0.999224
257,0.999202
258,0.999689
259,0.999202
260,0.999201
261,0.999687
262,0.999193
263,0.999172
