frame,value
0,76.141006
1,73.123955
2,72.636391
3,74.447250
4,72.627213
5,72.781189
6,74.510490
7,70.088051
8,67.064880
9,68.898239
10,59.750599
11,56.034641
12,57.740028
13,49.687683
14,47.841438
15,50.687851
16,45.796909
17,45.463440
18,49.120632
19,44.802731
20,44.975590
21,48.901653
22,44.770096
23,45.070065
24,49.210522
25,45.206783
26,45.478912
27,49.809525
28,45.607124
29,45.841259
30,50.332981
31,46.052811
32,46.314747
33,50.860832
34,46.455597
35,46.736210
36,51.536556
37,46.874176
38,47.062473
39,52.066425
40,47.283932
41,47.471233
42,52.545155
43,47.775700
44,47.782471
45,52.972347
46,48.198124
47,48.178513
48,53.293659
49,48.412899
50,48.353474
51,53.614204
52,48.474079
53,48.478077
54,53.841423
55,48.515556
56,48.655273
57,54.020828
58,48.719364
59,48.824238
60,54.151924
61,48.880596
62,48.967560
63,54.292084
64,48.973042
65,48.973885
66,54.418556
67,49.004757
68,49.073597
69,54.524918
70,49.052986
71,49.167198
72,54.598965
73,49.027431
74,49.230511
75,54.694283
76,49.240150
77,49.386135
78,54.811756
79,49.304985
80,49.504559
81,54.884281
82,49.434246
83,49.644619
84,54.984993
85,49.484562
86,49.662571
87,55.054939
88,49.599529
89,49.709801
90,55.114365
91,49.656429
92,49.832767
93,55.198364
94,49.727722
95,49.873631
96,55.329002
97,49.803795
98,49.896053
99,55.583313
100,49.714058
101,51.763641
102,49.766968
103,55.319984
104,49.884003
105,50.052761
106,55.454514
107,50.081936
108,50.173660
109,55.403656
110,50.073139
111,50.216686
112,55.367283
113,50.158360
114,50.285152
115,55.228775
116,50.189659
117,50.332245
118,54.971893
119,50.275433
120,50.432846
121,54.208134
122,50.302292
123,50.446789
124,51.367207
average,52.136353
