frame,value
0,0.994865
1,0.994819
2,0.994806
3,0.994792
4,0.994913
5,0.994915
6,0.978736
7,0.876742
8,0.824272
9,0.817794
10,0.813265
11,0.814345
12,0.815052
13,0.816273
14,0.817052
15,0.818128
16,0.818307
17,0.819677
18,0.821473
19,0.823424
20,0.825629
21,0.828328
22,0.830972
23,0.834069
24,0.837696
25,0.840604
26,0.842875
27,0.844427
28,0.845402
29,0.846817
30,0.848573
31,0.849380
32,0.850139
33,0.850488
34,0.851129
35,0.852130
36,0.850998
37,0.851849
38,0.852485
39,0.852820
40,0.853393
41,0.853797
42,0.854113
43,0.854282
44,0.854474
45,0.854000
46,0.853524
47,0.852880
48,0.852699
49,0.853248
50,0.853795
51,0.854183
52,0.854644
53,0.854630
54,0.854068
55,0.853975
56,0.853709
57,0.854394
58,0.854822
59,0.855685
60,0.856177
61,0.857102
62,0.857192
63,0.857486
64,0.858405
65,0.858876
66,0.859387
67,0.860293
68,0.861008
69,0.861079
70,0.861158
71,0.860536
72,0.860200
73,0.860026
74,0.859891
75,0.859392
76,0.858698
77,0.859066
78,0.859337
79,0.859710
80,0.859806
81,0.859576
82,0.859308
83,0.858735
84,0.858303
85,0.858776
86,0.859419
87,0.860048
88,0.860626
89,0.861137
90,0.861495
91,0.862427
92,0.863046
93,0.863369
94,0.863596
95,0.864134
96,0.864739
97,0.864918
98,0.865424
99,0.865279
100,0.864848
101,0.864569
102,0.864451
103,0.864456
104,0.864349
105,0.864303
106,0.863431
107,0.863392
108,0.863464
109,0.863274
110,0.862835
111,0.863136
112,0.863055
113,0.863170
114,0.863631
115,0.863963
116,0.864736
117,0.865860
118,0.866440
119,0.868034
120,0.868674
121,0.868735
122,0.869227
123,0.869079
124,0.866776
average,0.861263
