frame,value
0,60.138851
1,55.170391
2,59.799759
3,55.081367
4,59.807407
5,55.129166
6,59.757576
7,51.659035
8,51.405777
9,45.703892
10,45.036335
11,38.876965
12,38.405762
13,35.919003
14,36.100349
15,34.828754
16,35.573673
17,34.598183
18,35.332886
19,34.514130
20,35.391979
21,34.565067
22,35.455673
23,34.645020
24,35.559616
25,34.639713
26,35.644039
27,34.734917
28,35.714310
29,34.721558
30,35.767643
31,34.782551
32,35.816563
33,34.779781
34,35.826141
35,34.859299
36,35.854218
37,34.866455
38,35.858421
39,34.895397
40,35.867550
41,34.852772
42,35.891869
43,34.941074
44,35.900772
45,34.878796
46,35.919903
47,34.944557
48,35.930008
49,34.897762
50,35.955059
51,34.958683
52,35.941822
53,34.949867
54,35.974899
55,34.975750
56,35.975033
57,35.005302
58,36.006477
59,35.067490
60,36.117874
61,35.126568
62,36.237717
63,35.249126
64,36.358219
65,35.332905
66,36.459660
67,35.422710
68,36.537079
69,35.515171
70,36.654747
71,35.588577
72,36.724102
73,35.663300
74,36.812809
75,35.720558
76,36.877689
77,35.761059
78,36.963516
79,35.835243
80,37.055225
81,35.888630
82,37.106689
83,35.940613
84,37.169598
85,35.934288
86,37.120644
87,35.868458
88,37.152145
89,35.836372
90,37.152542
91,35.747818
92,37.122952
93,35.771805
94,37.138889
95,35.794750
96,37.154446
97,35.824024
98,37.168491
99,35.792080
100,37.213310
101,35.783440
102,37.251507
103,35.981369
104,37.245483
105,35.977306
106,37.289036
107,35.808323
108,37.284050
109,35.766838
110,37.287437
111,35.763165
112,37.337410
113,35.730000
114,37.327000
115,35.730072
116,37.290607
117,35.765682
118,37.184166
119,35.695210
120,36.956158
121,35.665245
122,36.542358
123,35.436756
124,35.239307
average,37.578426
