frame,value
0,0.999953
1,0.999947
2,0.999948
3,0.999945
4,0.999944
5,0.999948
6,0.999894
7,0.999458
8,0.999336
9,0.999229
10,0.999117
11,0.999031
12,0.998835
13,0.998625
14,0.998393
15,0.998139
16,0.997896
17,0.997611
18,0.997385
19,0.997108
20,0.996863
21,0.996602
22,0.996284
23,0.996045
24,0.995777
25,0.995468
26,0.995234
27,0.995017
28,0.994865
29,0.994711
30,0.994435
31,0.994403
32,0.994321
33,0.994244
34,0.994185
35,0.994086
36,0.994025
37,0.994020
38,0.993986
39,0.994016
40,0.993971
41,0.993971
42,0.993930
43,0.993904
44,0.993945
45,0.993953
46,0.993967
47,0.993932
48,0.993939
49,0.993962
50,0.993972
51,0.993945
52,0.993956
53,0.993994
54,0.993991
55,0.993986
56,0.993985
57,0.993960
58,0.993985
59,0.993979
60,0.993991
61,0.994053
62,0.994056
63,0.994079
64,0.994135
65,0.994092
66,0.994140
67,0.994153
68,0.994182
69,0.994189
70,0.994209
71,0.994249
72,0.994245
73,0.994280
74,0.994258
75,0.994284
76,0.994314
77,0.994350
78,0.994327
79,0.994354
80,0.994389
81,0.994462
82,0.994455
83,0.994480
84,0.994457
85,0.994469
86,0.994465
87,0.994452
88,0.994500
89,0.994536
90,0.994543
91,0.994551
92,0.994581
93,0.994593
94,0.994606
95,0.994641
96,0.994622
97,0.994633
98,0.994621
99,0.994637
100,0.994661
101,0.994663
102,0.994671
103,0.994664
104,0.994685
105,0.994713
106,0.994700
107,0.994702
108,0.994691
109,0.994709
110,0.994721
111,0.994693
112,0.994707
113,0.994717
114,0.994720
115,0.994725
116,0.994732
117,0.994708
118,0.994774
119,0.994760
120,0.994778
121,0.994806
122,0.994860
123,0.994863
124,0.994720
average,0.995203
